"802170","1","1","","","","","","","","","","","1";
"802170","2","1","","","","","","","","","","","1";
"802170","3","1","","","","","","","","","","","1";
"802170","4","1","","","","","","","","","","","1";
"802170","5","1","","","","","","","","","","","1";
"802170","6","1","","","","","","","","","","","1";
"802170","7","1","","","","","","","","","","","1";
"802170","8","1","","","","","","","","","","","1";
"802170","9","1","","","","","","","","","","","1";
"802170","10","1","","","","","","","","","","","1";
"802170","12","1","","","","","","","","","","","1";
"802170","14","1","","","","","","","","","","","1";
"802170","15","1","","","","","","","","","","","1";
"802170","16","1","","","","","","","","","","","1";
"802170","17","1","","","","","","","","","","","1";
"802170","18","1","","","","","","","","","","","1";
"802170","19","1","","","","","","","","","","","1";
"802170","20","1","","","","","","","","","","","1";
"802170","22","1","","","","","","","","","","","1";
"802170","23","1","","","","","","","","","","","1";
"802170","25","1","","","","","","","","","","","1";
"802170","27","1","","","","","","","","","","","1";
"802170","29","1","","","","","","","","","","","1";
"802170","31","1","","","","","","","","","","","1";
"802170","51","1","","","","","","","","","","","1";
"802170","201","8","","","","","","","","","","","1";
"802170","523","1","","","","","","","","","","","1";
"802175","1","1","","","","","","","","","","","1";
"802175","2","1","","","","","","","","","","","1";
"802175","3","1","","","","","","","","","","","1";
"802175","4","1","","","","","","","","","","","1";
"802175","5","1","","","","","","","","","","","1";
"802175","6","1","","","","","","","","","","","1";
"802175","7","1","","","","","","","","","","","1";
"802175","8","1","","","","","","","","","","","1";
"802175","10","1","","","","","","","","","","","1";
"802175","12","1","","","","","","","","","","","1";
"802175","14","1","","","","","","","","","","","1";
"802180","1","1","","","","","","","","","","","1";
"802180","3","1","","","","","","","","","","","1";
"802180","4","1","","","","","","","","","","","1";
"802180","5","1","","","","","","","","","","","1";
"802180","6","1","","","","","","","","","","","1";
"802180","7","1","","","","","","","","","","","1";
"802180","8","1","","","","","","","","","","","1";
"802180","9","1","","","","","","","","","","","1";
"802180","10","1","","","","","","","","","","","1";
"802180","11","1","","","","","","","","","","","1";
"802180","12","1","","","","","","","","","","","1";
"802180","13","1","","","","","","","","","","","1";
"802180","14","1","","","","","","","","","","","1";
"802180","15","1","","","","","","","","","","","1";
"802180","16","1","","","","","","","","","","","1";
"802180","17","1","","","","","","","","","","","1";
"802180","18","1","","","","","","","","","","","1";
"802180","19","1","","","","","","","","","","","1";
"802180","20","1","","","","","","","","","","","1";
"802180","21","1","","","","","","","","","","","1";
"802180","22","1","","","","","","","","","","","1";
"802180","23","1","","","","","","","","","","","1";
"802180","24","1","","","","","","","","","","","1";
"802180","26","1","","","","","","","","","","","1";
"802180","27","1","","","","","","","","","","","1";
"802180","28","1","","","","","","","","","","","1";
"802180","29","1","","","","","","","","","","","1";
"802180","30","1","","","","","","","","","","","1";
"802180","31","1","","","","","","","","","","","1";
"802180","33","1","","","","","","","","","","","1";
"802180","34","1","","","","","","","","","","","1";
"802180","35","1","","","","","","","","","","","1";
"802180","36","1","","","","","","","","","","","1";
"802180","37","1","","","","","","","","","","","1";
"802180","38","1","","","","","","","","","","","1";
"802180","39","1","","","","","","","","","","","1";
"802180","40","1","","","","","","","","","","","1";
"802180","41","1","","","","","","","","","","","1";
"802180","42","1","","","","","","","","","","","1";
"802180","43","1","","","","","","","","","","","1";
"802180","44","1","","","","","","","","","","","1";
"802180","45","1","","","","","","","","","","","1";
"802180","46","1","","","","","","","","","","","1";
"802180","48","1","","","","","","","","","","","1";
"802180","50","1","","","","","","","","","","","1";
"802180","115","1","","","","","","","","","","","1";
"802180","201","8","2","","","","","","","","","","1";
"802180","202","8","2","","","","","","","","","","1";
"802180","203","8","2","","","","","","","","","","1";
"802180","205","8","2","","","","","","","","","","1";
"802180","206","8","2","","","","","","","","","","1";
"802180","207","2","","","","","","","","","","","1";
"802180","208","8","2","","","","","","","","","","1";
"802180","209","8","2","","","","","","","","","","1";
"802180","210","8","2","","","","","","","","","","1";
"802180","211","8","2","","","","","","","","","","1";
"802180","212","8","2","","","","","","","","","","1";
"802180","213","8","2","","","","","","","","","","1";
"802180","214","8","","","","","","","","","","","1";
"802180","216","2","","","","","","","","","","","1";
"802180","217","2","","","","","","","","","","","1";
"802180","218","8","2","","","","","","","","","","1";
"802181","1","1","","","","","","","","","","","1";
"802181","2","1","","","","","","","","","","","1";
"802181","3","1","","","","","","","","","","","1";
"802181","4","1","","","","","","","","","","","1";
"802181","5","1","","","","","","","","","","","1";
"802181","6","1","","","","","","","","","","","1";
"802181","7","1","","","","","","","","","","","1";
"802181","8","1","","","","","","","","","","","1";
"802181","9","1","","","","","","","","","","","1";
"802181","11","1","","","","","","","","","","","1";
"802181","12","1","","","","","","","","","","","1";
"802181","13","1","","","","","","","","","","","1";
"802181","14","1","","","","","","","","","","","1";
"802181","16","1","","","","","","","","","","","1";
"802181","112","1","","","","","","","","","","","1";
"802181","201","8","2","","","","","","","","","","1";
"802181","202","8","2","","","","","","","","","","1";
"802181","203","8","2","","","","","","","","","","1";
"802181","204","8","2","","","","","","","","","","1";
"802181","205","8","2","","","","","","","","","","1";
"802181","206","8","2","","","","","","","","","","1";
"802181","207","8","2","","","","","","","","","","1";
"802181","208","8","2","","","","","","","","","","1";
"802181","212","2","","","","","","","","","","","1";
"802185","1","1","","","","","","","","","","","1";
"802185","2","1","","","","","","","","","","","1";
"802185","3","1","","","","","","","","","","","1";
"802185","4","1","","","","","","","","","","","1";
"802185","5","1","","","","","","","","","","","1";
"802185","6","1","","","","","","","","","","","1";
"802185","7","1","","","","","","","","","","","1";
"802185","8","1","","","","","","","","","","","1";
"802185","9","1","","","","","","","","","","","1";
"802185","10","1","","","","","","","","","","","1";
"802185","11","1","","","","","","","","","","","1";
"802185","12","1","","","","","","","","","","","1";
"802185","13","1","","","","","","","","","","","1";
"802185","14","1","","","","","","","","","","","1";
"802185","15","1","","","","","","","","","","","1";
"802185","16","1","","","","","","","","","","","1";
"802185","17","1","","","","","","","","","","","1";
"802185","18","1","","","","","","","","","","","1";
"802185","19","1","","","","","","","","","","","1";
"802185","20","1","","","","","","","","","","","1";
"802185","21","1","","","","","","","","","","","1";
"802185","22","1","","","","","","","","","","","1";
"802185","24","1","","","","","","","","","","","1";
"802185","112","1","","","","","","","","","","","1";
"802185","201","8","2","","","","","","","","","","1";
"802185","202","8","2","","","","","","","","","","1";
"802190","51","1","","","","","","","","","","","1";
"802190","52","1","","","","","","","","","","","1";
"802190","53","1","","","","","","","","","","","1";
"802190","54","1","","","","","","","","","","","1";
