"802170","1","500,340","328","","","","","1";
"802170","2","500,340","423","","","","","1";
"802170","3","500,340","422","","","","","1";
"802170","4","500,340","582","","","","","1";
"802170","5","500,340","324","","","","","1";
"802170","6","500,340","586","","","","","1";
"802170","7","500,340","584","","","","","1";
"802170","8","500,505,506,340","323","","","","","1";
"802170","9","500,505,506,340","325","","","","","1";
"802170","10","500,505,506,340","323","","","","","1";
"802170","11","500,505,506,340","585","","","","","1";
"802170","12","411,500","409","","","","","1";
"802170","13","411","552","","18","","","1";
"802170","14","411","594","","","","","1";
"802170","15","411","402","","","","","1";
"802170","16","411","553","","18","","","1";
"802170","17","411","435","","","","","1";
"802170","18","411","419","","","","","1";
"802170","19","411","578","","18","","","1";
"802170","20","415","412","","","","","1";
"802170","21","415","414","","","","","1";
"802170","22","415","413","","","","","1";
"802170","23","415","415","","","","","1";
"802170","24","415","417","","","","","1";
"802170","25","410,415","433","","","","","1";
"802170","26","410","597","","","","","1";
"802170","27","410","575","","","","","1";
"802170","28","410","597","","","","","1";
"802170","29","410","744","","","","","1";
"802170","30","405","432","","","","","1";
"802170","31","405","431","","","","","1";
"802170","32","400,405","430","","","","","1";
"802170","33","400,405","434","","","","","1";
"802170","34","400","760","","","","","1";
"802170","35","400","764","","21","","","1";
"802170","36","400","106","","21","","","1";
"802170","37","400","105","","","","","1";
"802175","1","500,340","328","","","","","1";
"802175","2","500,340","423","","","","","1";
"802175","3","500,340","422","","","","","1";
"802175","4","500,340","582","","","","","1";
"802175","5","500,340","324","","","","","1";
"802175","6","500,340","586","","","","","1";
"802175","7","500,340","584","","","","","1";
"802175","8","500,505,506,340","323","","","","","1";
"802175","9","500,505,506,340","325","","","","","1";
"802175","10","500,505,506,340","323","","","","","1";
"802175","11","500,505,506,340","585","","","","","1";
"802175","12","411,500","409","","","","","1";
"802175","13","411","552","","18","","","1";
"802175","14","411","594","","","","","1";
"802175","15","411","402","","","","","1";
"802175","16","411","553","","18","","","1";
"802175","17","411","435","","","","","1";
