"876412","1","1","5","","","","","","0","","0356","","","1";
"876412","1","2","21","","","","","","","<","<","<","<","1";
"876412","1","3","7","","","","","","1","","0358","","","1";
"876412","1","4","6","","","","","","1","","0359","","","1";
"876412","1","5","10","","","","","","2","","0400","","","1";
"876412","1","6","11","","","","","","2","","0401","","","1";
"876412","1","7","12","","","","","","3","","0403","","","1";
"876412","1","8","13","","","","","","4","","0404","","","1";
"876412","1","9","14","","","","","","4","","0405","","","1";
"876412","1","10","1","","","","","","5","","0407","","","1";
"876412","1","11","2","","","","","","","<","<","<","<","1";
"876412","1","12","15","","","","","","5","","0409","","","1";
"876412","1","13","3","","","","","","6","","0410","","","1";
"876412","1","14","16","","","","","","6","","0411","","","1";
"876412","1","15","4","","","","","","7","","0413","","","1";
"876412","1","16","22","","","","","","8","","0414","","","1";
"876412","1","17","17","","","","","","","<","<","<","<","1";
"876412","1","18","9","","","","","","8","","0415","","","1";
"876412","1","19","8","","","","","","8","","0416","","","1";
"876412","1","20","18","","","","","","9","","0418","","","1";
"876412","1","21","19","","","","","","9","","0419","","","1";
"876412","1","22","20","","","","","","9","0420","","","","1";
"876412","2","1","5","","","","","","9","0504","","","","1";
"876412","2","2","21","","","","","","","<","<","<","<","1";
"876412","2","3","7","","","","","","8","","0501","","","1";
"876412","2","4","6","","","","","","8","","0500","","","1";
"876412","2","5","10","","","","","","7","","0459","","","1";
"876412","2","6","11","","","","","","7","","0458","","","1";
"876412","2","7","12","","","","","","6","","0456","","","1";
"876412","2","8","13","","","","","","5","","0455","","","1";
"876412","2","9","14","","","","","","5","","0454","","","1";
"876412","2","10","1","","","","","","4","","0453","","","1";
"876412","2","11","2","","","","","","4","","0452","","","1";
"876412","2","12","15","","","","","","","<","<","<","<","1";
"876412","2","13","3","","","","","","3","","0450","","","1";
"876412","2","14","16","","","","","","3","","0449","","","1";
"876412","2","15","4","","","","","","2","","0447","","","1";
"876412","2","16","22","","","","","","1","","0445","","","1";
"876412","2","17","17","","","","","","1","","0444","","","1";
"876412","2","18","9","","","","","","1","","0443","","","1";
"876412","2","19","8","","","","","","1","","0442","","","1";
"876412","2","20","18","","","","","","0","","0440","","","1";
"876412","2","21","19","","","","","","0","","0439","","","1";
"876412","2","22","20","","","","","","0","","0438","","","1";
"876412","3","1","5","","","","","","0","","0436","","","1";
"876412","3","2","21","","","","","","","<","<","<","<","1";
"876412","3","3","7","","","","","","1","","0438","","","1";
"876412","3","4","6","","","","","","1","","0439","","","1";
"876412","3","5","10","","","","","","2","","0440","","","1";
"876412","3","6","11","","","","","","2","","0441","","","1";
"876412","3","7","12","","","","","","3","","0443","","","1";
"876412","3","8","13","","","","","","4","","0444","","","1";
"876412","3","9","14","","","","","","4","","0445","","","1";
"876412","3","10","1","","","","","","5","","0447","","","1";
"876412","3","11","2","","","","","","","<","<","<","<","1";
"876412","3","12","15","","","","","","5","","0449","","","1";
"876412","3","13","3","","","","","","6","","0450","","","1";
"876412","3","14","16","","","","","","6","","0451","","","1";
"876412","3","15","4","","","","","","7","","0453","","","1";
"876412","3","16","22","","","","","","8","","0454","","","1";
"876412","3","17","17","","","","","","","<","<","<","<","1";
"876412","3","18","9","","","","","","8","","0455","","","1";
"876412","3","19","8","","","","","","8","","0456","","","1";
"876412","3","20","18","","","","","","9","","0458","","","1";
"876412","3","21","19","","","","","","9","","0459","","","1";
"876412","3","22","20","","","","","","9","0500","","","","1";
"876412","4","1","5","","","","","","9","0533","","","","1";
"876412","4","2","21","","","","","","","<","<","<","<","1";
"876412","4","3","7","","","","","","8","","0530","","","1";
