"876418","1","18","4","","","","","","0","","0525","","","1";
"876418","1","19","19","","","","","","1","","0526","","","1";
"876418","1","20","20","","","","","","1","","0527","","","1";
"876418","1","21","21","","","","","","2","","0528","","","1";
"876418","1","22","22","","","","","","2","","0529","","","1";
"876418","1","23","28","","","","","","3","","0530","","","1";
"876418","1","24","23","","","","","","3","","0531","","","1";
"876418","1","25","24","","","","","","3","","0532","","","1";
"876418","1","26","25","","","","","","4","","0533","","","1";
"876418","1","27","11","","","","","","5","","0535","","","1";
"876418","1","28","2","","","","","","6","0537","","","","1";
"876418","2","18","4","","","","","","6","0522","","","","1";
"876418","2","19","19","","","","","","5","","0520","","","1";
"876418","2","20","20","","","","","","5","","0518","","","1";
"876418","2","21","21","","","","","","4","","0517","","","1";
"876418","2","22","22","","","","","","4","","0516","","","1";
"876418","2","23","28","","","","","","3","","0515","","","1";
"876418","2","24","23","","","","","","3","","0514","","","1";
"876418","2","25","24","","","","","","3","","0513","","","1";
"876418","2","26","25","","","","","","2","","0512","","","1";
"876418","2","27","11","","","","","","1","","0511","","","1";
"876418","2","28","2","","","","","","0","","0510","","","1";
"876418","3","1","1","","","","","","0","","0622","","","1";
"876418","3","2","27","","","","","","1","","0623","","","1";
"876418","3","3","10","","","","","","2","","0624","","","1";
"876418","3","4","3","","","","","","3","","0626","","","1";
"876418","3","5","13","","","","","","3","","0627","","","1";
"876418","3","6","14","","","","","","3","","0628","","","1";
"876418","3","7","15","","","","","","4","","0629","","","1";
"876418","3","8","26","","","","","","4","","0630","","","1";
"876418","3","9","5","","","","","","5","","0632","","","1";
"876418","3","10","18","","","","","","6","","0633","","","1";
"876418","3","11","9","","","","","","6","","0635","","","1";
"876418","3","12","12","","","","","","7","","0637","","","1";
"876418","3","13","6","","","","","","9","","0639","","","1";
"876418","3","14","16","","","","","","9","","0640","","","1";
"876418","3","15","17","","","","","","9","","0641","","","1";
"876418","3","16","8","","","","","","10","","0642","","","1";
"876418","3","17","7","","","","","","10","","0644","","","1";
"876418","3","18","4","","","","","","11","","0646","","","1";
"876418","3","19","19","","","","","","12","","0647","","","1";
"876418","3","20","20","","","","","","12","","0648","","","1";
