"876420","3","1","14","4","23122022","02012023","","1";
"876420","3","2","14","4","03022023","","","1";
"876420","3","3","14","4","13032023","19032023","","1";
"876420","3","4","14","4","06042023","","","1";
"876420","3","5","14","4","01072023","01092023","","1";
"876420","3","6","14","4","26102023","27102023","","1";
"876420","3","7","14","4","23122023","31122023","","1";
"876420","4","1","14","4","23122022","02012023","","1";
"876420","4","2","14","4","03022023","","","1";
"876420","4","3","14","4","13032023","19032023","","1";
"876420","4","4","14","4","06042023","","","1";
"876420","4","5","14","4","01072023","01092023","","1";
"876420","4","6","14","4","26102023","27102023","","1";
"876420","4","7","14","4","23122023","31122023","","1";
"876420","5","1","44","4","07042023","","","1";
"876420","5","2","44","4","06072023","","","1";
"876420","5","3","44","4","28092023","","","1";
"876420","5","4","44","4","17112023","","","1";
"876420","5","5","44","4","26122023","","","1";
"876420","6","1","14","4","23122022","02012023","","1";
"876420","6","2","14","4","03022023","","","1";
"876420","6","3","14","4","13032023","19032023","","1";
"876420","6","4","14","4","06042023","","","1";
"876420","6","5","14","4","01072023","01092023","","1";
"876420","6","6","14","4","26102023","27102023","","1";
"876420","6","7","14","4","23122023","31122023","","1";
"876420","7","1","43","4","26122022","","","1";
"876420","7","2","43","4","10042023","","","1";
"876420","7","3","43","4","01052023","","","1";
"876420","7","4","43","4","08052023","","","1";
"876420","7","5","43","4","05072023","","","1";
"876420","7","6","43","4","25122023","","","1";
"876420","8","1","43","4","26122022","","","1";
"876420","8","2","43","4","10042023","","","1";
"876420","8","3","43","4","01052023","","","1";
"876420","8","4","43","4","08052023","","","1";
"876420","8","5","43","4","05072023","","","1";
"876420","8","6","43","4","25122023","","","1";
"876420","10","1","44","4","07042023","","","1";
"876420","10","2","44","4","06072023","","","1";
"876420","10","3","44","4","28092023","","","1";
"876420","10","4","44","4","17112023","","","1";
"876420","10","5","44","4","26122023","","","1";
"876420","11","1","14","4","23122022","02012023","","1";
"876420","11","2","14","4","03022023","","","1";
"876420","11","3","14","4","13032023","19032023","","1";
"876420","11","4","14","4","06042023","","","1";
"876420","11","5","14","4","01072023","01092023","","1";
"876420","11","6","14","4","26102023","27102023","","1";
"876420","11","7","14","4","23122023","31122023","","1";
"876420","12","1","14","4","23122022","02012023","","1";
"876420","12","2","14","4","03022023","","","1";
"876420","12","3","14","4","13032023","19032023","","1";
"876420","12","4","14","4","06042023","","","1";
"876420","12","5","14","4","01072023","01092023","","1";
"876420","12","6","14","4","26102023","27102023","","1";
"876420","12","7","14","4","23122023","31122023","","1";
"876420","15","1","10","4","23122022","02012023","","1";
"876420","15","2","10","4","01072023","01092023","","1";
"876420","15","3","10","4","23122023","31122023","","1";
"876420","16","1","10","4","23122022","02012023","","1";
"876420","16","2","10","4","01072023","01092023","","1";
"876420","16","3","10","4","23122023","31122023","","1";
"876420","205","1","32","4","24122022","","","1";
"876420","205","2","32","4","31122022","","","1";
"876420","205","3","32","4","24122023","","","1";
"876420","205","4","32","4","31122023","","","1";
"876420","206","1","32","4","24122022","","","1";
"876420","206","2","32","4","31122022","","","1";
"876420","206","3","32","4","24122023","","","1";
"876420","206","4","32","4","31122023","","","1";
