"876405","1","1","6","","","","","","0","","0510","","","1";
"876405","1","2","17","","","","","","","<","<","<","<","1";
"876405","1","3","8","","","","","","1","","0512","","","1";
"876405","1","4","7","","","","","","1","","0513","","","1";
"876405","1","5","29","","","","","","1","","0514","","","1";
"876405","1","6","15","","","","","","2","","0515","","","1";
"876405","1","7","9","","","","","","2","","0517","","","1";
"876405","1","8","3","","","","","","","<","<","<","<","1";
"876405","1","9","19","","","","","","3","","0519","","","1";
"876405","1","10","20","","","","","","4","","0520","","","1";
"876405","1","11","26","","","","","","4","","0521","","","1";
"876405","1","12","28","","","","","","","<","<","<","<","1";
"876405","1","13","16","","","","","","","<","<","<","<","1";
"876405","1","14","16","","","","","","","<","<","<","<","1";
"876405","1","15","28","","","","","","","<","<","<","<","1";
"876405","1","16","11","","","","","","5","","0523","","","1";
"876405","1","17","18","","","","","","6","","0525","","","1";
"876405","1","18","1","","","","","","7","","0527","","","1";
"876405","1","19","12","","","","","","7","","0529","","","1";
"876405","1","20","2","","","","","","","<","<","<","<","1";
"876405","1","21","4","","","","","","8","","0531","","","1";
"876405","1","22","13","","","","","","8","","0532","","","1";
"876405","1","23","5","","","","","","9","","0535","","","1";
"876405","1","24","27","","","","","","10","","0536","","","1";
"876405","1","25","14","","","","","","","<","<","<","<","1";
"876405","1","26","10","","","","","","10","","0537","","","1";
"876405","1","27","25","","","","","","11","","0539","","","1";
"876405","1","28","24","","","","","","12","","0541","","","1";
"876405","1","29","22","","","","","","12","","0542","","","1";
"876405","1","30","23","","","","","","12","","0543","","","1";
"876405","1","31","21","","","","","","13","0545","","","","1";
"876405","2","1","6","","","","","","13","0456","","","","1";
"876405","2","2","17","","","","","","","<","<","<","<","1";
"876405","2","3","8","","","","","","12","","0454","","","1";
"876405","2","4","7","","","","","","12","","0453","","","1";
"876405","2","5","29","","","","","","12","","0451","","","1";
"876405","2","6","15","","","","","","11","","0450","","","1";
"876405","2","7","9","","","","","","11","","0449","","","1";
"876405","2","8","3","","","","","","11","","0448","","","1";
"876405","2","9","19","","","","","","10","","0447","","","1";
"876405","2","10","20","","","","","","9","","0446","","","1";
"876405","2","11","26","","","","","","9","","0445","","","1";
"876405","2","12","28","","","","","","","<","<","<","<","1";
"876405","2","13","16","","","","","","","<","<","<","<","1";
"876405","2","14","16","","","","","","","<","<","<","<","1";
"876405","2","15","28","","","","","","","<","<","<","<","1";
"876405","2","16","11","","","","","","8","","0444","","","1";
"876405","2","17","18","","","","","","7","","0443","","","1";
"876405","2","18","1","","","","","","6","","0442","","","1";
"876405","2","19","12","","","","","","","<","<","<","<","1";
"876405","2","20","2","","","","","","6","","0441","","","1";
"876405","2","21","4","","","","","","5","","0439","","","1";
"876405","2","22","13","","","","","","5","","0438","","","1";
"876405","2","23","5","","","","","","4","","0436","","","1";
"876405","2","24","27","","","","","","3","","0434","","","1";
"876405","2","25","14","","","","","","3","","0433","","","1";
"876405","2","26","10","","","","","","3","","0432","","","1";
"876405","2","27","25","","","","","","2","","0431","","","1";
"876405","2","28","24","","","","","","1","","0429","","","1";
"876405","2","29","22","","","","","","1","","0428","","","1";
"876405","2","30","23","","","","","","1","","0427","","","1";
"876405","2","31","21","","","","","","0","","0426","","","1";
"876405","3","5","29","","","","","","0","","0623","","","1";
"876405","3","6","15","","","","","","1","","0624","","","1";
"876405","3","7","9","","","","","","1","","0626","","","1";
"876405","3","8","3","","","","","","","<","<","<","<","1";
"876405","3","9","19","","","","","","2","","0628","","","1";
"876405","3","10","20","","","","","","3","","0629","","","1";
"876405","3","11","26","","","","","","3","","0630","","","1";
"876405","3","12","28","","","","","","","<","<","<","<","1";
"876405","3","13","16","","","","","","","<","<","<","<","1";
"876405","3","14","16","","","","","","","<","<","<","<","1";
"876405","3","15","28","","","","","","","<","<","<","<","1";
"876405","3","16","11","","","","","","4","","0632","","","1";
"876405","3","17","18","","","","","","5","","0634","","","1";
"876405","3","18","1","","","","","","6","","0636","","","1";
"876405","3","19","12","","","","","","6","","0638","","","1";
"876405","3","20","2","","","","","","","<","<","<","<","1";
"876405","3","21","4","","","","","","7","","0640","","","1";
"876405","3","22","13","","","","","","7","","0641","","","1";
"876405","3","23","5","","","","","","8","","0644","","","1";
"876405","3","24","27","","","","","","9","","0645","","","1";
"876405","3","25","14","","","","","","","<","<","<","<","1";
