"876414","1","1","18","","","","","","0","","0657","","","1";
"876414","1","2","17","","","","","","0","","0658","","","1";
"876414","1","3","16","","","","","","0","","0659","","","1";
"876414","1","4","6","","","","","","1","","0701","","","1";
"876414","1","5","30","","","","","","2","","0702","","","1";
"876414","1","6","29","","","","","","3","","0704","","","1";
"876414","1","7","26","","","","","","4","","0706","","","1";
"876414","1","8","28","","","","","","5","","0707","","","1";
"876414","1","9","27","","","","","","5","","0708","","","1";
"876414","1","10","34","","","","","","5","","0709","","","1";
"876414","1","11","23","","","","","","7","","0714","","","1";
"876414","1","12","11","","","","","","8","","0715","","","1";
"876414","1","13","19","","","","","","8","","0716","","","1";
"876414","1","14","12","","","","","","9","","0719","","","1";
"876414","1","15","10","","","","","","10","","0720","","","1";
"876414","1","16","19","","","","","","10","","0721","","","1";
"876414","1","17","33","","","","","","10","","0723","","","1";
"876414","1","18","31","","","","","","11","","0724","","","1";
"876414","1","19","24","","","","","","11","","0726","","","1";
"876414","1","20","14","","","","","","13","","0728","","","1";
"876414","1","21","13","","","","","","13","","0729","","","1";
"876414","1","22","4","","","","","","14","","0730","","","1";
"876414","1","23","5","","","","","","14","","0731","","","1";
"876414","1","24","3","","","","","","","<","<","<","<","1";
"876414","1","25","1","","","","","","16","","0737","","","1";
"876414","1","26","15","","","","","","17","","0739","","","1";
"876414","1","27","2","","","","","","18","","0742","","","1";
"876414","1","28","25","","","","","","18","","0743","","","1";
"876414","1","29","22","","","","","","19","","0745","","","1";
"876414","1","30","32","","","","","","19","","0746","","","1";
"876414","1","31","21","","","","","","20","","0747","","","1";
"876414","1","32","20","","","","","","20","","0749","","","1";
"876414","1","33","7","","","","","","21","","0751","","","1";
"876414","1","34","9","","","","","","22","","0753","","","1";
"876414","1","35","8","","","","","","22","0754","","","","1";
"876414","2","24","3","","","","","","8","1500","","","","1";
"876414","2","25","1","","","","","","6","","1455","","","1";
"876414","2","26","15","","","","","","5","","1453","","","1";
"876414","2","27","2","","","","","","4","","1451","","","1";
"876414","2","28","25","","","","","","4","","1449","","","1";
"876414","2","29","22","","","","","","3","","1448","","","1";
"876414","2","30","32","","","","","","3","","1447","","","1";
"876414","2","31","21","","","","","","2","","1446","","","1";
"876414","2","32","20","","","","","","2","","1445","","","1";
"876414","2","33","7","","","","","","1","","1443","","","1";
"876414","2","34","9","","","","","","0","","1441","","","1";
"876414","2","35","8","","","","","","0","","1440","","","1";
