Železná Ruda,Špičák,,KT,49.1728728,13.2258392
Železná Ruda,Špičák,Jezerka,KT,49.152161,13.2259825
Železná Ruda,Špičák,Pod Můstkem,KT,49.2006142,13.215498
Železná Ruda,Špičák,U Trojúhelníku,KT,49.1922812,13.2319921
Železná Ruda,Špičák,žel.st.rozc.0.5,KT,49.1374249,13.2350287
Žichovice,,u mostu,KT,49.2672261,13.6278449
Žichovice,,žel.st.rozc.0.2,KT,49.2672261,13.6278449
Žihle,,nám.,PS,50.0449532,13.3739885
Žihle,,st.statek,PS,50.0448245,13.3753545
Žihle,,žel.st.,PS,50.0448245,13.3753545
Žihle,Hluboká,,PS,50.0448245,13.3753545
Žihle,Odlezly,,PS,50.0448245,13.3753545
Žihle,Poustky,,PS,50.0448245,13.3753545
Žihle,Přehořov,,PS,50.0448245,13.3753545
Žihle,Přehořov,rozc.,PS,50.0448245,13.3753545
Žihobce,,,KT,49.2153753,13.6319386
Žihobce,,ZŠ,KT,49.2153753,13.6319386
Žihobce,,rozc.1.6,KT,49.2153753,13.6319386
Žihobce,Bešetín,rozc.0.5,KT,49.2153753,13.6319386
Žihobce,Bílenice,,KT,49.2385808,13.6422626
Žihobce,Bílenice,Podolí,KT,49.2358007,13.6366294
Žihobce,Kadešice,,KT,49.2127484,13.5988762
Žihobce,Podskalí,,KT,49.2153753,13.6319386
Žihobce,Rozsedly,,KT,49.2062679,13.6124548
Žihobce,Rozsedly,V Chalupách,KT,49.2035722,13.6075156
Žihobce,Šimanov,rozc.1.2,KT,49.2153753,13.6319386
Žilov,,,PS,49.8399971,13.313179
Žilov,Stýskaly,,PS,49.8397535,13.2992287
Žinkovy,,,PJ,49.4845473,13.4928417
Žinkovy,,u lipek,PJ,49.4753499,13.4899947
Žinkovy,Kokořov,,PJ,49.4980307,13.5030878
Žinkovy,Čepinec,,PJ,49.4706907,13.4829189
Životice,,,PJ,49.4664777,13.6851945
Žlutice,,Nádražní,KV,50.0877307,13.1629483
Žlutice,,zahradnictví,KV,50.0888973,13.1650168
Žlutice,,žel.st.,KV,50.0854542,13.158407
Žlutice,Záhořice,žel.zast.,KV,50.0786151,13.194171
Žákava,,,PJ,49.6302786,13.5291475
Žákava,,rozc.0.5,PJ,49.632458,13.536298
Žítková,,Obecní úřad,,48.98013,17.8801502
Žítková,,ZD,,48.9801017,17.880373
Žítková,,rekr.stř.,,48.9801017,17.880373
Žítková,,rozc.,,48.9881234,17.842781
Žítková,Polany,,,48.9864913,17.8683537
Žďár,,,RA,50.0581728,13.4591176
Havířov,Podlesí,aut.nádr.,KA,49.770522,18.44772
Havířov,Pr.Suchá,žel.st.,KA,49.790616,18.460824
