"876419","1","1","2","","","","","","0","","0630","","","1";
"876419","1","2","1","","","","","","0","","0632","","","1";
"876419","1","3","7","","","","","","1","","0634","","","1";
"876419","1","4","6","","","","","","2","","0635","","","1";
"876419","1","5","5","","","","","","2","","0636","","","1";
"876419","1","6","14","","","","","","3","","0639","","","1";
"876419","1","7","13","","","","","","4","","0642","","","1";
"876419","1","8","4","","","","","","5","","0644","","","1";
"876419","1","9","3","","","","","","6","","0646","","","1";
"876419","1","10","15","","","","","","7","","0648","","","1";
"876419","1","11","12","","","","","","7","","0649","","","1";
"876419","1","12","11","","","","","","7","","0651","","","1";
"876419","1","13","10","","","","","","8","","0652","","","1";
"876419","1","14","8","","","","","","8","","0653","","","1";
"876419","1","15","9","","","","","","9","0655","","","","1";
"876419","2","1","2","","","","","","6","0623","","","","1";
"876419","2","2","1","","","","","","6","","0621","","","1";
"876419","2","3","7","","","","","","5","","0619","","","1";
"876419","2","4","6","","","","","","4","","0618","","","1";
"876419","2","5","5","","","","","","4","","0617","","","1";
"876419","2","6","14","","","","","","","<","<","<","<","1";
"876419","2","7","13","","","","","","","<","<","<","<","1";
"876419","2","8","4","","","","","","4","","0615","","","1";
"876419","2","9","3","","","","","","3","","0613","","","1";
"876419","2","10","15","","","","","","2","","0611","","","1";
"876419","2","11","12","","","","","","2","","0610","","","1";
"876419","2","12","11","","","","","","2","","0608","","","1";
"876419","2","13","10","","","","","","1","","0607","","","1";
"876419","2","14","8","","","","","","1","","0606","","","1";
"876419","2","15","9","","","","","","0","","0605","","","1";
"876419","3","1","2","","","","","","0","","0720","","","1";
"876419","3","2","1","","","","","","0","","0722","","","1";
"876419","3","3","7","","","","","","1","","0724","","","1";
"876419","3","4","6","","","","","","2","","0725","","","1";
"876419","3","5","5","","","","","","2","","0726","","","1";
"876419","3","6","14","","","","","","","<","<","<","<","1";
"876419","3","7","13","","","","","","","<","<","<","<","1";
"876419","3","8","4","","","","","","2","","0727","","","1";
"876419","3","9","3","","","","","","3","","0729","","","1";
"876419","3","10","15","","","","","","4","","0731","","","1";
"876419","3","11","12","","","","","","4","","0732","","","1";
"876419","3","12","11","","","","","","4","","0734","","","1";
"876419","3","13","10","","","","","","5","","0735","","","1";
"876419","3","14","8","","","","","","5","","0736","","","1";
"876419","3","15","9","","","","","","6","0738","","","","1";
"876419","4","1","2","","","","","","9","0719","","","","1";
"876419","4","2","1","","","","","","9","","0717","","","1";
"876419","4","3","7","","","","","","8","","0715","","","1";
"876419","4","4","6","","","","","","7","","0714","","","1";
