"876401","1","42","14","","","","","1";
"876401","2","40,42","8","","","","","1";
"876401","3","40","6","","","","","1";
"876401","4","40","12","","","","","1";
"876401","5","40","21","","","","","1";
"876401","6","40","7","","","","","1";
"876401","7","40","13","","","","","1";
"876401","8","40","1","","","","","1";
"876401","9","40","9","","","","","1";
"876401","10","40","2","","","","","1";
"876401","11","40","3","","","","","1";
"876401","12","40","10","","","","","1";
"876401","13","40","4","","","","","1";
"876401","14","40","20","","","","","1";
"876401","15","40","11","","","","","1";
"876401","16","40","5","","","","","1";
"876401","17","40","19","","","","","1";
"876401","18","40","18","","","","","1";
"876401","19","40","16","","","","","1";
"876401","20","40","17","","","","","1";
"876401","21","40","15","","","","","1";
"876402","1","40","46","","","","","1";
"876402","2","40","45","","","","","1";
"876402","3","40","44","","","","","1";
"876402","4","2,17,40","32","","","","","1";
"876402","5","40","33","","","","","1";
"876402","6","40","5","","","","","1";
"876402","7","40","11","","","","","1";
"876402","8","40","20","","","","","1";
"876402","9","40","4","","","","","1";
"876402","10","40","10","","","","","1";
"876402","11","40","3","","","","","1";
"876402","12","40","9","","","","","1";
"876402","13","40","48","","","","","1";
"876402","14","40","47","","","","","1";
"876402","15","40","49","","","","","1";
"876402","16","40","31","","","","","1";
"876402","17","40","43","","","","","1";
"876402","18","40,41,54","28","","","","","1";
"876402","19","40,41","50","","","","","1";
"876402","20","40,41","37","","","","","1";
"876402","21","40,41","35","","","","","1";
"876402","22","40,41","38","","18","","","1";
"876402","23","40,41,42","36","","","","","1";
"876402","24","42","26","","","","","1";
"876402","25","42","25","","18","","","1";
"876402","26","42","23","","","","","1";
"876402","27","42","24","","","","","1";
"876402","28","42","22","","","","","1";
"876402","29","42","27","","","","","1";
"876402","30","42","39","","18","","","1";
"876402","1","40","46","","","","","2";
"876402","2","40","45","","","","","2";
"876402","3","40","44","","","","","2";
"876402","4","2,17,40","32","","","","","2";
"876402","5","40","33","","","","","2";
"876402","6","40","5","","","","","2";
"876402","7","40","11","","","","","2";
"876402","8","40","20","","","","","2";
"876402","9","40","4","","","","","2";
"876402","10","40","10","","","","","2";
"876402","11","40","3","","","","","2";
"876402","12","40","9","","","","","2";
"876402","13","40","48","","","","","2";
"876402","14","40","47","","","","","2";
"876402","15","40","49","","","","","2";
"876402","16","40","31","","","","","2";
"876402","17","40","43","","","","","2";
"876402","18","40,41,54","28","","","","","2";
"876402","19","40,41","50","","","","","2";
"876402","20","40,41","37","","","","","2";
"876402","21","40,41","35","","","","","2";
"876402","22","40,41","38","","18","","","2";
"876402","23","40,41,42","36","","","","","2";
"876402","24","42","26","","","","","2";
"876402","25","42","25","","18","","","2";
"876402","26","42","23","","","","","2";
"876402","27","42","24","","","","","2";
"876402","28","42","22","","","","","2";
"876402","29","42","27","","","","","2";
"876402","30","42","39","","18","","","2";
"876403","1","40","31","","","","","1";
"876403","2","40","49","","","","","1";
"876403","3","40","57","","","","","1";
"876403","4","40","56","","","","","1";
"876403","5","40","65","","","","","1";
"876403","6","40","66","","","","","1";
"876403","7","40","67","","","","","1";
"876403","8","40","68","","","","","1";
"876403","9","40","69","","","","","1";
"876403","10","40","1","","","","","1";
"876403","11","40","2","","","","","1";
"876403","12","40","9","","","","","1";
"876403","13","40","3","","","","","1";
"876403","14","40","10","","","","","1";
"876403","15","40","4","","","","","1";
"876403","16","40","20","","","","","1";
"876403","17","40","11","","","","","1";
"876403","18","40","73","","","","","1";
"876403","19","40","74","","","","","1";
"876403","20","40","75","","","","","1";
"876403","21","2,16,40","76","","","","","1";
"876403","22","2,16","64","","","","","1";
"876403","23","2,16","60","","","","","1";
"876403","24","2,16","62","","","","","1";
"876403","25","2,16","59","","18","","","1";
"876403","26","2,16","77","","","","","1";
"876403","27","2,16","63","","","","","1";
"876403","28","2,16","81","","","","","1";
"876403","29","2,16","79","","18","","","1";
"876403","30","2,16","61","","","","","1";
"876403","31","2,15,16,150","58","","","","","1";
"876405","1","40","31","","","","","1";
"876405","2","40","49","","","","","1";
"876405","3","40","57","","","","","1";
"876405","4","40","56","","","","","1";
"876405","5","40","110","","","","","1";
"876405","6","40","96","","","","","1";
"876405","7","40","90","","","","","1";
"876405","8","40","84","","","","","1";
"876405","9","40","100","","","","","1";
"876405","10","40","101","","","","","1";
"876405","11","40","107","","","","","1";
"876405","12","40","21","","","","","1";
"876405","13","40","12","","","","","1";
"876405","14","40","12","","","","","1";
"876405","15","40","21","","","","","1";
"876405","16","40","7","","","","","1";
"876405","17","40","13","","","","","1";
"876405","18","40","1","","","","","1";
"876405","19","40","9","","","","","1";
"876405","20","40","2","","","","","1";
"876405","21","40","3","","","","","1";
"876405","22","40","10","","","","","1";
"876405","23","40","4","","","","","1";
"876405","24","40","20","","","","","1";
"876405","25","40","11","","","","","1";
"876405","26","40","5","","","","","1";
"876405","27","40","19","","","","","1";
"876405","28","40","18","","","","","1";
"876405","29","40","16","","","","","1";
"876405","30","40","17","","","","","1";
"876405","31","40","15","","","","","1";
"876406","1","40","31","","","","","1";
"876406","2","40","120","","","","","1";
"876406","3","40","121","","","","","1";
"876406","4","40","122","","","","","1";
"876406","5","40","119","","","","","1";
"876406","6","40","9","","","","","1";
"876406","7","40","3","","","","","1";
"876406","8","40","10","","","","","1";
"876406","9","40","123","","","","","1";
"876406","10","40","124","","","","","1";
"876406","11","40","125","","","","","1";
"876406","12","40","13","","","","","1";
"876406","13","40","7","","","","","1";
"876406","14","40","21","","","","","1";
"876406","15","40","12","","","","","1";
"876406","16","40","6","","","","","1";
"876406","17","40,42","8","","","","","1";
"876406","18","42","14","","","","","1";
"876407","1","40","31","","","","","1";
"876407","2","40","49","","","","","1";
"876407","3","40","57","","","","","1";
"876407","4","40","56","","","","","1";
"876407","5","40","96","","","","","1";
