"876408","3","6","2","","","","","","2","","0135","","","1";
"876408","3","7","21","","","","","","2","","0136","","","1";
"876408","3","8","1","","","","","","2","","0137","","","1";
"876408","3","9","11","","","","","","3","","0138","","","1";
"876408","3","10","3","","","","","","4","","0139","","","1";
"876408","3","11","12","","","","","","4","","0140","","","1";
"876408","3","12","4","","","","","","5","","0142","","","1";
"876408","3","13","27","","","","","","6","","0143","","","1";
"876408","3","14","14","","","","","","6","","0144","","","1";
"876408","3","15","25","","","","","","7","","0146","","","1";
"876408","3","16","23","","","","","","7","","0147","","","1";
"876408","3","17","24","","","","","","7","","0148","","","1";
"876408","3","18","22","","","","","","8","","0149","","","1";
"876408","3","19","16","","","","","","10","","0152","","","1";
"876408","3","20","15","","","","","","10","","0153","","","1";
"876408","3","21","26","","","","","","11","","0154","","","1";
"876408","3","22","19","","","","","","13","","0156","","","1";
"876408","3","23","18","","","","","","13","","0157","","","1";
"876408","3","24","17","","","","","","13","","0158","","","1";
"876408","3","25","9","","","","","","14","","0159","","","1";
"876408","3","26","10","","","","","","14","","0200","","","1";
"876408","3","27","13","","","","","","14","","0201","","","1";
"876408","3","28","27","","","","","","14","","0202","","","1";
"876408","3","29","4","","","","","","15","","0203","","","1";
"876408","3","30","12","","","","","","16","","0205","","","1";
"876408","3","31","3","","","","","","16","","0206","","","1";
"876408","3","32","11","","","","","","17","","0207","","","1";
"876408","3","33","1","","","","","","18","","0208","","","1";
"876408","3","34","21","","","","","","18","","0209","","","1";
"876408","3","35","2","","","","","","18","","0210","","","1";
"876408","3","36","8","","","","","","18","","0211","","","1";
"876408","3","37","6","","","","","","19","","0212","","","1";
"876408","3","38","7","","","","","","19","","0213","","","1";
"876408","3","39","5","","","","","","20","0215","","","","1";
"876408","5","1","5","","","","","","0","","0230","","","1";
"876408","5","2","7","","","","","","1","","0231","","","1";
"876408","5","3","6","","","","","","1","","0232","","","1";
"876408","5","4","20","","","","","","2","","0233","","","1";
"876408","5","5","8","","","","","","2","","0234","","","1";
"876408","5","6","2","","","","","","2","","0235","","","1";
"876408","5","7","21","","","","","","2","","0236","","","1";
"876408","5","8","1","","","","","","2","","0237","","","1";
"876408","5","9","11","","","","","","3","","0238","","","1";
"876408","5","10","3","","","","","","4","","0239","","","1";
"876408","5","11","12","","","","","","4","","0240","","","1";
"876408","5","12","4","","","","","","5","","0242","","","1";
"876408","5","13","27","","","","","","6","","0243","","","1";
"876408","5","14","14","","","","","","6","","0244","","","1";
"876408","5","15","25","","","","","","7","","0246","","","1";
"876408","5","16","23","","","","","","7","","0247","","","1";
"876408","5","17","24","","","","","","7","","0248","","","1";
"876408","5","18","22","","","","","","8","","0249","","","1";
"876408","5","19","16","","","","","","10","","0252","","","1";
"876408","5","20","15","","","","","","10","","0253","","","1";
"876408","5","21","26","","","","","","11","","0254","","","1";
"876408","5","22","19","","","","","","13","","0256","","","1";
"876408","5","23","18","","","","","","13","","0257","","","1";
"876408","5","24","17","","","","","","13","","0258","","","1";
"876408","5","25","9","","","","","","14","","0259","","","1";
"876408","5","26","10","","","","","","14","","0300","","","1";
"876408","5","27","13","","","","","","14","","0301","","","1";
"876408","5","28","27","","","","","","14","","0302","","","1";
"876408","5","29","4","","","","","","15","","0303","","","1";
"876408","5","30","12","","","","","","16","","0305","","","1";
"876408","5","31","3","","","","","","16","","0306","","","1";
"876408","5","32","11","","","","","","17","","0307","","","1";
"876408","5","33","1","","","","","","18","","0308","","","1";
"876408","5","34","21","","","","","","18","","0309","","","1";
"876408","5","35","2","","","","","","18","","0310","","","1";
"876408","5","36","8","","","","","","18","","0311","","","1";
"876408","5","37","6","","","","","","19","","0312","","","1";
"876408","5","38","7","","","","","","19","","0313","","","1";
"876408","5","39","5","","","","","","20","0315","","","","1";
"876408","9","1","5","","","","","","0","","2325","","","1";
"876408","9","2","7","","","","","","1","","2326","","","1";
"876408","9","3","6","","","","","","1","","2327","","","1";
"876408","9","4","20","","","","","","2","","2328","","","1";
"876408","9","5","8","","","","","","2","","2329","","","1";
"876408","9","6","2","","","","","","2","","2330","","","1";
"876408","9","7","21","","","","","","2","","2331","","","1";
"876408","9","8","1","","","","","","2","","2332","","","1";
"876408","9","9","11","","","","","","3","","2334","","","1";
"876408","9","10","3","","","","","","4","","2335","","","1";
"876408","9","11","12","","","","","","4","","2336","","","1";
"876408","9","12","4","","","","","","5","","2338","","","1";
"876408","9","13","27","","","","","","6","","2339","","","1";
"876408","9","14","14","","","","","","6","","2340","","","1";
"876408","9","15","25","","","","","","7","","2342","","","1";
"876408","9","16","23","","","","","","7","","2343","","","1";
"876408","9","17","24","","","","","","7","","2344","","","1";
"876408","9","18","22","","","","","","8","","2345","","","1";
"876408","9","19","16","","","","","","10","","2348","","","1";
"876408","9","20","15","","","","","","10","","2349","","","1";
"876408","9","21","26","","","","","","11","","2351","","","1";
"876408","9","22","19","","","","","","13","","2353","","","1";
"876408","9","23","18","","","","","","13","","2354","","","1";
"876408","9","24","17","","","","","","13","","2355","","","1";
"876408","9","25","9","","","","","","14","","2356","","","1";
"876408","9","26","10","","","","","","14","","2357","","","1";
"876408","9","27","13","","","","","","14","","2358","","","1";
"876408","9","28","27","","","","","","14","","2359","","","1";
"876408","9","29","4","","","","","","15","","0001","","","1";
"876408","9","30","12","","","","","","16","","0003","","","1";
"876408","9","31","3","","","","","","16","","0004","","","1";
"876408","9","32","11","","","","","","17","","0005","","","1";
"876408","9","33","1","","","","","","18","","0006","","","1";
"876408","9","34","21","","","","","","18","","0007","","","1";
"876408","9","35","2","","","","","","18","","0008","","","1";
"876408","9","36","8","","","","","","18","","0009","","","1";
"876408","9","37","6","","","","","","19","","0010","","","1";
"876408","9","38","7","","","","","","19","","0011","","","1";
"876408","9","39","5","","","","","","20","0013","","","","1";
"876408","201","1","5","","","","","","0","","0030","","","1";
"876408","201","2","7","","","","","","1","","0031","","","1";
"876408","201","3","6","","","","","","1","","0032","","","1";
"876408","201","4","20","","","","","","2","","0033","","","1";
"876408","201","5","8","","","","","","2","","0034","","","1";
"876408","201","6","2","","","","","","2","","0035","","","1";
"876408","201","7","21","","","","","","2","","0036","","","1";
"876408","201","8","1","","","","","","2","","0037","","","1";
"876408","201","9","11","","","","","","3","","0038","","","1";
"876408","201","10","3","","","","","","4","","0039","","","1";
"876408","201","11","12","","","","","","4","","0040","","","1";
"876408","201","12","4","","","","","","5","","0042","","","1";
"876408","201","13","27","","","","","","6","","0043","","","1";
"876408","201","14","14","","","","","","6","","0044","","","1";
"876408","201","15","25","","","","","","7","","0046","","","1";
"876408","201","16","23","","","","","","7","","0047","","","1";
"876408","201","17","24","","","","","","7","","0048","","","1";
"876408","201","18","22","","","","","","8","","0049","","","1";
"876408","201","19","16","","","","","","10","","0052","","","1";
"876408","201","20","15","","","","","","10","","0053","","","1";
"876408","201","21","26","","","","","","11","","0054","","","1";
"876408","201","22","19","","","","","","13","","0056","","","1";
"876408","201","23","18","","","","","","13","","0057","","","1";
"876408","201","24","17","","","","","","13","","0058","","","1";
"876408","201","25","9","","","","","","14","","0059","","","1";
"876408","201","26","10","","","","","","14","","0100","","","1";
"876408","201","27","13","","","","","","14","","0101","","","1";
"876408","201","28","27","","","","","","14","","0102","","","1";
"876408","201","29","4","","","","","","15","","0103","","","1";
"876408","201","30","12","","","","","","16","","0105","","","1";
"876408","201","31","3","","","","","","16","","0106","","","1";
"876408","201","32","11","","","","","","17","","0107","","","1";
"876408","201","33","1","","","","","","18","","0108","","","1";
"876408","201","34","21","","","","","","18","","0109","","","1";
"876408","201","35","2","","","","","","18","","0110","","","1";
"876408","201","36","8","","","","","","18","","0111","","","1";
"876408","201","37","6","","","","","","19","","0112","","","1";
"876408","201","38","7","","","","","","19","","0113","","","1";
"876408","201","39","5","","","","","","20","0115","","","","1";
"876408","203","1","5","","","","","","0","","0130","","","1";
"876408","203","2","7","","","","","","1","","0131","","","1";
"876408","203","3","6","","","","","","1","","0132","","","1";
"876408","203","4","20","","","","","","2","","0133","","","1";
"876408","203","5","8","","","","","","2","","0134","","","1";
"876408","203","6","2","","","","","","2","","0135","","","1";
"876408","203","7","21","","","","","","2","","0136","","","1";
"876408","203","8","1","","","","","","2","","0137","","","1";
"876408","203","9","11","","","","","","3","","0138","","","1";
"876408","203","10","3","","","","","","4","","0139","","","1";
"876408","203","11","12","","","","","","4","","0140","","","1";
"876408","203","12","4","","","","","","5","","0142","","","1";
"876408","203","13","27","","","","","","6","","0143","","","1";
"876408","203","14","14","","","","","","6","","0144","","","1";
"876408","203","15","25","","","","","","7","","0146","","","1";
"876408","203","16","23","","","","","","7","","0147","","","1";
"876408","203","17","24","","","","","","7","","0148","","","1";
"876408","203","18","22","","","","","","8","","0149","","","1";
"876408","203","19","16","","","","","","10","","0152","","","1";
"876408","203","20","15","","","","","","10","","0153","","","1";
"876408","203","21","26","","","","","","11","","0154","","","1";
"876408","203","22","19","","","","","","13","","0156","","","1";
"876408","203","23","18","","","","","","13","","0157","","","1";
"876408","203","24","17","","","","","","13","","0158","","","1";
"876408","203","25","9","","","","","","14","","0159","","","1";
"876408","203","26","10","","","","","","14","","0200","","","1";
"876408","203","27","13","","","","","","14","","0201","","","1";
"876408","203","28","27","","","","","","14","","0202","","","1";
"876408","203","29","4","","","","","","15","","0203","","","1";
"876408","203","30","12","","","","","","16","","0205","","","1";
"876408","203","31","3","","","","","","16","","0206","","","1";
"876408","203","32","11","","","","","","17","","0207","","","1";
"876408","203","33","1","","","","","","18","","0208","","","1";
"876408","203","34","21","","","","","","18","","0209","","","1";
"876408","203","35","2","","","","","","18","","0210","","","1";
"876408","203","36","8","","","","","","18","","0211","","","1";
"876408","203","37","6","","","","","","19","","0212","","","1";
"876408","203","38","7","","","","","","19","","0213","","","1";
"876408","203","39","5","","","","","","20","0215","","","","1";
"876408","205","1","5","","","","","","0","","0230","","","1";
"876408","205","2","7","","","","","","1","","0231","","","1";
"876408","205","3","6","","","","","","1","","0232","","","1";
"876408","205","4","20","","","","","","2","","0233","","","1";
"876408","205","5","8","","","","","","2","","0234","","","1";
"876408","205","6","2","","","","","","2","","0235","","","1";
"876408","205","7","21","","","","","","2","","0236","","","1";
"876408","205","8","1","","","","","","2","","0237","","","1";
"876408","205","9","11","","","","","","3","","0238","","","1";
"876408","205","10","3","","","","","","4","","0239","","","1";
"876408","205","11","12","","","","","","4","","0240","","","1";
"876408","205","12","4","","","","","","5","","0242","","","1";
"876408","205","13","27","","","","","","6","","0243","","","1";
"876408","205","14","14","","","","","","6","","0244","","","1";
"876408","205","15","25","","","","","","7","","0246","","","1";
"876408","205","16","23","","","","","","7","","0247","","","1";
"876408","205","17","24","","","","","","7","","0248","","","1";
"876408","205","18","22","","","","","","8","","0249","","","1";
"876408","205","19","16","","","","","","10","","0252","","","1";
"876408","205","20","15","","","","","","10","","0253","","","1";
"876408","205","21","26","","","","","","11","","0254","","","1";
"876408","205","22","19","","","","","","13","","0256","","","1";
"876408","205","23","18","","","","","","13","","0257","","","1";
"876408","205","24","17","","","","","","13","","0258","","","1";
"876408","205","25","9","","","","","","14","","0259","","","1";
"876408","205","26","10","","","","","","14","","0300","","","1";
"876408","205","27","13","","","","","","14","","0301","","","1";
"876408","205","28","27","","","","","","14","","0302","","","1";
"876408","205","29","4","","","","","","15","","0303","","","1";
"876408","205","30","12","","","","","","16","","0305","","","1";
"876408","205","31","3","","","","","","16","","0306","","","1";
"876408","205","32","11","","","","","","17","","0307","","","1";
"876408","205","33","1","","","","","","18","","0308","","","1";
"876408","205","34","21","","","","","","18","","0309","","","1";
"876408","205","35","2","","","","","","18","","0310","","","1";
"876408","205","36","8","","","","","","18","","0311","","","1";
"876408","205","37","6","","","","","","19","","0312","","","1";
"876408","205","38","7","","","","","","19","","0313","","","1";
"876408","205","39","5","","","","","","20","0315","","","","1";
"876408","209","1","5","","","","","","0","","2325","","","1";
"876408","209","2","7","","","","","","1","","2326","","","1";
"876408","209","3","6","","","","","","1","","2327","","","1";
"876408","209","4","20","","","","","","2","","2328","","","1";
"876408","209","5","8","","","","","","2","","2329","","","1";
"876408","209","6","2","","","","","","2","","2330","","","1";
"876408","209","7","21","","","","","","2","","2331","","","1";
"876408","209","8","1","","","","","","2","","2332","","","1";
"876408","209","9","11","","","","","","3","","2334","","","1";
"876408","209","10","3","","","","","","4","","2335","","","1";
"876408","209","11","12","","","","","","4","","2336","","","1";
"876408","209","12","4","","","","","","5","","2338","","","1";
"876408","209","13","27","","","","","","6","","2339","","","1";
"876408","209","14","14","","","","","","6","","2340","","","1";
"876408","209","15","25","","","","","","7","","2342","","","1";
"876408","209","16","23","","","","","","7","","2343","","","1";
"876408","209","17","24","","","","","","7","","2344","","","1";
"876408","209","18","22","","","","","","8","","2345","","","1";
"876408","209","19","16","","","","","","10","","2348","","","1";
"876408","209","20","15","","","","","","10","","2349","","","1";
"876408","209","21","26","","","","","","11","","2351","","","1";
"876408","209","22","19","","","","","","13","","2353","","","1";
"876408","209","23","18","","","","","","13","","2354","","","1";
"876408","209","24","17","","","","","","13","","2355","","","1";
"876408","209","25","9","","","","","","14","","2356","","","1";
"876408","209","26","10","","","","","","14","","2357","","","1";
"876408","209","27","13","","","","","","14","","2358","","","1";
"876408","209","28","27","","","","","","14","","2359","","","1";
"876408","209","29","4","","","","","","15","","0001","","","1";
"876408","209","30","12","","","","","","16","","0003","","","1";
"876408","209","31","3","","","","","","16","","0004","","","1";
"876408","209","32","11","","","","","","17","","0005","","","1";
"876408","209","33","1","","","","","","18","","0006","","","1";
"876408","209","34","21","","","","","","18","","0007","","","1";
"876408","209","35","2","","","","","","18","","0008","","","1";
"876408","209","36","8","","","","","","18","","0009","","","1";
"876408","209","37","6","","","","","","19","","0010","","","1";
"876408","209","38","7","","","","","","19","","0011","","","1";
"876408","209","39","5","","","","","","20","0013","","","","1";
