"876407","1","1","7","","","","","","0","","2345","","","1";
"876407","1","2","19","","","","","","","<","<","<","<","1";
"876407","1","3","9","","","","","","1","","2346","","","1";
"876407","1","4","8","","","","","","1","","2347","","","1";
"876407","1","5","18","","","","","","2","","2348","","","1";
"876407","1","6","10","","","","","","2","","2349","","","1";
"876407","1","7","4","","","","","","2","","2350","","","1";
"876407","1","8","20","","","","","","2","","2351","","","1";
"876407","1","9","3","","","","","","2","","2352","","","1";
"876407","1","10","2","","","","","","3","","2353","","","1";
"876407","1","11","1","","","","","","3","","2354","","","1";
"876407","1","12","1","","","","","","5","","2355","","","1";
"876407","1","13","2","","","","","","","<","<","<","<","1";
"876407","1","14","11","","","","","","5","","2357","","","1";
"876407","1","15","5","","","","","","6","","2358","","","1";
"876407","1","16","12","","","","","","6","","2359","","","1";
"876407","1","17","6","","","","","","7","","0001","","","1";
"876407","1","18","26","","","","","","8","","0002","","","1";
"876407","1","19","13","","","","","","","<","<","<","<","1";
"876407","1","20","14","","","","","","8","","0003","","","1";
"876407","1","21","24","","","","","","9","","0005","","","1";
"876407","1","22","22","","","","","","9","","0006","","","1";
"876407","1","23","23","","","","","","9","","0007","","","1";
"876407","1","24","21","","","","","","10","","0008","","","1";
"876407","1","25","25","","","","","","12","","0010","","","1";
"876407","1","26","17","","","","","","14","","0012","","","1";
"876407","1","27","16","","","","","","14","","0013","","","1";
"876407","1","28","15","","","","","","14","0014","","","","1";
"876407","2","1","7","","","","","","14","0413","","","","1";
"876407","2","2","19","","","","","","","<","<","<","<","1";
"876407","2","3","9","","","","","","13","","0411","","","1";
"876407","2","4","8","","","","","","13","","0410","","","1";
"876407","2","5","18","","","","","","","<","<","<","<","1";
"876407","2","6","10","","","","","","12","","0409","","","1";
"876407","2","7","4","","","","","","12","","0408","","","1";
"876407","2","8","20","","","","","","12","","0407","","","1";
"876407","2","9","3","","","","","","12","","0406","","","1";
"876407","2","10","2","","","","","","11","","0404","","","1";
"876407","2","11","1","","","","","","11","","0403","","","1";
"876407","2","12","1","","","","","","9","","0402","","","1";
"876407","2","13","2","","","","","","9","","0401","","","1";
"876407","2","14","11","","","","","","","<","<","<","<","1";
"876407","2","15","5","","","","","","8","","0359","","","1";
"876407","2","16","12","","","","","","8","","0358","","","1";
"876407","2","17","6","","","","","","7","","0356","","","1";
"876407","2","18","26","","","","","","6","","0355","","","1";
"876407","2","19","13","","","","","","6","","0354","","","1";
"876407","2","20","14","","","","","","6","","0353","","","1";
"876407","2","21","24","","","","","","5","","0351","","","1";
"876407","2","22","22","","","","","","5","","0350","","","1";
"876407","2","23","23","","","","","","5","","0349","","","1";
"876407","2","24","21","","","","","","4","","0348","","","1";
"876407","2","25","25","","","","","","2","","0345","","","1";
"876407","2","26","17","","","","","","0","","0344","","","1";
"876407","2","27","16","","","","","","0","","0343","","","1";
"876407","2","28","15","","","","","","0","","0342","","","1";
"876407","3","1","7","","","","","","0","","0340","","","1";
"876407","3","2","19","","","","","","","<","<","<","<","1";
"876407","3","3","9","","","","","","1","","0341","","","1";
"876407","3","4","8","","","","","","1","","0342","","","1";
"876407","3","5","18","","","","","","2","","0343","","","1";
"876407","3","6","10","","","","","","2","","0344","","","1";
"876407","3","7","4","","","","","","2","","0345","","","1";
"876407","3","8","20","","","","","","2","","0346","","","1";
"876407","3","9","3","","","","","","2","","0347","","","1";
"876407","3","10","2","","","","","","3","","0348","","","1";
"876407","3","11","1","","","","","","3","","0349","","","1";
"876407","3","12","1","","","","","","5","","0350","","","1";
"876407","3","13","2","","","","","","","<","<","<","<","1";
"876407","3","14","11","","","","","","5","","0352","","","1";
"876407","3","15","5","","","","","","6","","0353","","","1";
"876407","3","16","12","","","","","","6","","0354","","","1";
"876407","3","17","6","","","","","","7","","0356","","","1";
"876407","3","18","26","","","","","","8","","0357","","","1";
"876407","3","19","13","","","","","","","<","<","<","<","1";
"876407","3","20","14","","","","","","8","","0358","","","1";
"876407","3","21","24","","","","","","9","","0400","","","1";
"876407","3","22","22","","","","","","9","","0401","","","1";
"876407","3","23","23","","","","","","9","","0402","","","1";
"876407","3","24","21","","","","","","10","","0403","","","1";
"876407","3","25","25","","","","","","12","","0405","","","1";
"876407","3","26","17","","","","","","14","0407","","","","1";
"876407","201","1","7","","","","","","0","","2345","","","1";
"876407","201","2","19","","","","","","","<","<","<","<","1";
"876407","201","3","9","","","","","","1","","2346","","","1";
"876407","201","4","8","","","","","","1","","2347","","","1";
"876407","201","5","18","","","","","","2","","2348","","","1";
"876407","201","6","10","","","","","","2","","2349","","","1";
"876407","201","7","4","","","","","","2","","2350","","","1";
"876407","201","8","20","","","","","","2","","2351","","","1";
"876407","201","9","3","","","","","","2","","2352","","","1";
"876407","201","10","2","","","","","","3","","2353","","","1";
"876407","201","11","1","","","","","","3","","2354","","","1";
"876407","201","12","1","","","","","","5","","2355","","","1";
"876407","201","13","2","","","","","","","<","<","<","<","1";
"876407","201","14","11","","","","","","5","","2357","","","1";
"876407","201","15","5","","","","","","6","","2358","","","1";
"876407","201","16","12","","","","","","6","","2359","","","1";
"876407","201","17","6","","","","","","7","","0001","","","1";
"876407","201","18","26","","","","","","8","","0002","","","1";
"876407","201","19","13","","","","","","","<","<","<","<","1";
"876407","201","20","14","","","","","","8","","0003","","","1";
"876407","201","21","24","","","","","","9","","0005","","","1";
"876407","201","22","22","","","","","","9","","0006","","","1";
"876407","201","23","23","","","","","","9","","0007","","","1";
"876407","201","24","21","","","","","","10","","0008","","","1";
"876407","201","25","25","","","","","","12","","0010","","","1";
"876407","201","26","17","","","","","","14","","0012","","","1";
"876407","201","27","16","","","","","","14","","0013","","","1";
"876407","201","28","15","","","","","","14","0014","","","","1";
"876407","202","1","7","","","","","","14","0413","","","","1";
"876407","202","2","19","","","","","","","<","<","<","<","1";
"876407","202","3","9","","","","","","13","","0411","","","1";
"876407","202","4","8","","","","","","13","","0410","","","1";
"876407","202","5","18","","","","","","","<","<","<","<","1";
"876407","202","6","10","","","","","","12","","0409","","","1";
"876407","202","7","4","","","","","","12","","0408","","","1";
"876407","202","8","20","","","","","","12","","0407","","","1";
"876407","202","9","3","","","","","","12","","0406","","","1";
"876407","202","10","2","","","","","","11","","0404","","","1";
"876407","202","11","1","","","","","","11","","0403","","","1";
"876407","202","12","1","","","","","","9","","0402","","","1";
"876407","202","13","2","","","","","","9","","0401","","","1";
"876407","202","14","11","","","","","","","<","<","<","<","1";
"876407","202","15","5","","","","","","8","","0359","","","1";
"876407","202","16","12","","","","","","8","","0358","","","1";
"876407","202","17","6","","","","","","7","","0356","","","1";
"876407","202","18","26","","","","","","6","","0355","","","1";
"876407","202","19","13","","","","","","6","","0354","","","1";
"876407","202","20","14","","","","","","6","","0353","","","1";
"876407","202","21","24","","","","","","5","","0351","","","1";
"876407","202","22","22","","","","","","5","","0350","","","1";
"876407","202","23","23","","","","","","5","","0349","","","1";
"876407","202","24","21","","","","","","4","","0348","","","1";
"876407","202","25","25","","","","","","2","","0345","","","1";
"876407","202","26","17","","","","","","0","","0344","","","1";
"876407","202","27","16","","","","","","0","","0343","","","1";
"876407","202","28","15","","","","","","0","","0342","","","1";
"876407","203","1","7","","","","","","0","","0340","","","1";
"876407","203","2","19","","","","","","","<","<","<","<","1";
"876407","203","3","9","","","","","","1","","0341","","","1";
"876407","203","4","8","","","","","","1","","0342","","","1";
"876407","203","5","18","","","","","","2","","0343","","","1";
"876407","203","6","10","","","","","","2","","0344","","","1";
"876407","203","7","4","","","","","","2","","0345","","","1";
"876407","203","8","20","","","","","","2","","0346","","","1";
"876407","203","9","3","","","","","","2","","0347","","","1";
"876407","203","10","2","","","","","","3","","0348","","","1";
"876407","203","11","1","","","","","","3","","0349","","","1";
"876407","203","12","1","","","","","","5","","0350","","","1";
"876407","203","13","2","","","","","","","<","<","<","<","1";
"876407","203","14","11","","","","","","5","","0352","","","1";
"876407","203","15","5","","","","","","6","","0353","","","1";
"876407","203","16","12","","","","","","6","","0354","","","1";
"876407","203","17","6","","","","","","7","","0356","","","1";
"876407","203","18","26","","","","","","8","","0357","","","1";
"876407","203","19","13","","","","","","","<","<","<","<","1";
"876407","203","20","14","","","","","","8","","0358","","","1";
"876407","203","21","24","","","","","","9","","0400","","","1";
"876407","203","22","22","","","","","","9","","0401","","","1";
"876407","203","23","23","","","","","","9","","0402","","","1";
"876407","203","24","21","","","","","","10","","0403","","","1";
"876407","203","25","25","","","","","","12","","0405","","","1";
"876407","203","26","17","","","","","","14","0407","","","","1";
