"876406","11","1","10","4","23122022","02012023","","1";
"876406","11","2","10","4","01072023","01092023","","1";
"876406","11","3","10","4","23122023","31122023","","1";
"876406","12","1","p","","","","spoj 12 pokraèuje v období školního vyuèování z koneèné zastávky jako linka 410 spoj 11 do Bludovice,polská škola","1";
"876406","12","2","14","4","23122022","02012023","","1";
"876406","12","3","14","4","03022023","","","1";
"876406","12","4","14","4","13032023","19032023","","1";
"876406","12","5","14","4","06042023","","","1";
"876406","12","6","14","4","01072023","01092023","","1";
"876406","12","7","14","4","26102023","27102023","","1";
"876406","12","8","14","4","23122023","31122023","","1";
"876406","13","1","20","1","23122022","02012023","","1";
"876406","13","2","20","1","01072023","01092023","","1";
"876406","13","3","20","1","23122023","31122023","","1";
"876406","14","1","10","4","23122022","02012023","","1";
"876406","14","2","10","4","01072023","01092023","","1";
"876406","14","3","10","4","23122023","31122023","","1";
"876406","15","1","10","4","23122022","02012023","","1";
"876406","15","2","10","4","01072023","01092023","","1";
"876406","15","3","10","4","23122023","31122023","","1";
"876406","16","1","20","1","23122022","02012023","","1";
"876406","16","2","20","1","01072023","01092023","","1";
"876406","16","3","20","1","23122023","31122023","","1";
"876406","112","1","24","1","23122022","02012023","","1";
"876406","112","2","24","1","03022023","","","1";
"876406","112","3","24","1","13032023","19032023","","1";
"876406","112","4","24","1","06042023","","","1";
"876406","112","5","24","1","01072023","01092023","","1";
"876406","112","6","24","1","26102023","27102023","","1";
"876406","112","7","24","1","23122023","31122023","","1";
"876406","201","1","33","4","25122022","","","1";
"876406","201","2","33","4","01012023","","","1";
"876406","201","3","33","4","25122023","","","1";
"876406","203","1","33","4","25122022","","","1";
"876406","203","2","33","4","01012023","","","1";
"876406","203","3","33","4","25122023","","","1";
"876406","204","1","33","4","25122022","","","1";
"876406","204","2","33","4","01012023","","","1";
"876406","204","3","33","4","25122023","","","1";
"876406","205","1","33","4","25122022","","","1";
"876406","205","2","33","4","01012023","","","1";
"876406","205","3","33","4","25122023","","","1";
"876406","229","1","32","4","24122022","","","1";
"876406","229","2","32","4","31122022","","","1";
"876406","229","3","32","4","24122023","","","1";
"876406","229","4","32","4","31122023","","","1";
"876406","231","1","32","4","24122022","","","1";
"876406","231","2","32","4","31122022","","","1";
"876406","231","3","32","4","24122023","","","1";
"876406","231","4","32","4","31122023","","","1";
"876406","232","1","32","4","24122022","","","1";
"876406","232","2","32","4","31122022","","","1";
"876406","232","3","32","4","24122023","","","1";
"876406","232","4","32","4","31122023","","","1";
"876406","234","1","32","4","24122022","","","1";
"876406","234","2","32","4","31122022","","","1";
"876406","234","3","32","4","24122023","","","1";
"876406","234","4","32","4","31122023","","","1";
"876406","236","1","32","4","24122022","","","1";
"876406","236","2","32","4","31122022","","","1";
"876406","236","3","32","4","24122023","","","1";
"876406","236","4","32","4","31122023","","","1";
"876406","237","1","32","4","24122022","","","1";
"876406","237","2","32","4","31122022","","","1";
"876406","237","3","32","4","24122023","","","1";
"876406","237","4","32","4","31122023","","","1";
"876406","238","1","32","4","24122022","","","1";
"876406","238","2","32","4","31122022","","","1";
"876406","238","3","32","4","24122023","","","1";
"876406","238","4","32","4","31122023","","","1";
