"805002","3","1","29","4","27122022","30122022","","1";
"805002","3","2","29","4","01072023","01092023","","1";
"805002","7","1","29","4","27122022","30122022","","1";
"805002","7","2","29","4","01072023","01092023","","1";
"805002","19","1","29","4","27122022","30122022","","1";
"805002","19","2","29","4","01072023","01092023","","1";
"805002","37","1","29","4","27122022","30122022","","1";
"805002","37","2","29","4","01072023","01092023","","1";
"805002","207","1","24","4","24122022","","","1";
"805003","229","1","24","4","24122022","","","1";
"805003","235","1","34","4","24122022","","","1";
"805003","235","2","34","4","28102023","","","1";
"805004","3","1","29","4","27122022","30122022","","1";
"805004","3","2","29","4","01072023","01092023","","1";
"805004","4","1","29","4","27122022","30122022","","1";
"805004","4","2","29","4","01072023","01092023","","1";
"805004","7","1","29","4","27122022","30122022","","1";
"805004","7","2","29","4","01072023","01092023","","1";
"805004","8","1","29","4","27122022","30122022","","1";
"805004","8","2","29","4","01072023","01092023","","1";
"805004","13","1","20","4","23122022","02012023","","1";
"805004","13","2","20","4","03022023","","","1";
"805004","13","3","20","4","13022023","17022023","","1";
"805004","13","4","20","4","06042023","","","1";
"805004","13","5","20","4","01072023","01092023","","1";
"805004","13","6","20","4","26102023","27102023","","1";
"805004","14","1","20","4","23122022","02012023","","1";
"805004","14","2","20","4","03022023","","","1";
"805004","14","3","20","4","13022023","17022023","","1";
"805004","14","4","20","4","06042023","","","1";
"805004","14","5","20","4","01072023","01092023","","1";
"805004","14","6","20","4","26102023","27102023","","1";
"805004","20","1","29","4","27122022","30122022","","1";
"805004","20","2","29","4","01072023","01092023","","1";
"805004","23","1","29","4","27122022","30122022","","1";
"805004","23","2","29","4","01072023","01092023","","1";
"805004","28","1","29","4","27122022","30122022","","1";
"805004","28","2","29","4","01072023","01092023","","1";
"805004","29","1","29","4","27122022","30122022","","1";
"805004","29","2","29","4","01072023","01092023","","1";
"805004","30","1","20","4","23122022","02012023","","1";
"805004","30","2","20","4","03022023","","","1";
"805004","30","3","20","4","13022023","17022023","","1";
"805004","30","4","20","4","06042023","","","1";
"805004","30","5","20","4","01072023","01092023","","1";
"805004","30","6","20","4","26102023","27102023","","1";
"805004","31","1","20","4","23122022","02012023","","1";
"805004","31","2","20","4","03022023","","","1";
"805004","31","3","20","4","13022023","17022023","","1";
"805004","31","4","20","4","06042023","","","1";
"805004","31","5","20","4","01072023","01092023","","1";
"805004","31","6","20","4","26102023","27102023","","1";
"805004","201","1","34","4","24122022","","","1";
"805004","201","2","34","4","28102023","","","1";
"805004","202","1","34","4","24122022","","","1";
"805004","202","2","34","4","28102023","","","1";
"805004","221","1","24","4","24122022","","","1";
"805004","223","1","30","4","24122022","","","1";
"805004","223","2","30","4","31122022","","","1";
"805004","224","1","24","4","24122022","","","1";
"805004","226","1","24","4","24122022","","","1";
"805004","228","1","30","4","24122022","","","1";
"805004","228","2","30","4","31122022","","","1";
"805004","3","1","29","4","27122022","30122022","","2";
"805004","3","2","29","4","01072023","01092023","","2";
"805004","4","1","29","4","27122022","30122022","","2";
"805004","4","2","29","4","01072023","01092023","","2";
"805004","7","1","29","4","27122022","30122022","","2";
"805004","7","2","29","4","01072023","01092023","","2";
"805004","8","1","29","4","27122022","30122022","","2";
"805004","8","2","29","4","01072023","01092023","","2";
"805004","13","1","20","4","23122022","02012023","","2";
"805004","13","2","20","4","03022023","","","2";
"805004","13","3","20","4","13022023","17022023","","2";
"805004","13","4","20","4","06042023","","","2";
"805004","13","5","20","4","01072023","01092023","","2";
"805004","13","6","20","4","26102023","27102023","","2";
"805004","14","1","20","4","23122022","02012023","","2";
"805004","14","2","20","4","03022023","","","2";
"805004","14","3","20","4","13022023","17022023","","2";
"805004","14","4","20","4","06042023","","","2";
"805004","14","5","20","4","01072023","01092023","","2";
"805004","14","6","20","4","26102023","27102023","","2";
"805004","20","1","29","4","27122022","30122022","","2";
"805004","20","2","29","4","01072023","01092023","","2";
"805004","23","1","29","4","27122022","30122022","","2";
"805004","23","2","29","4","01072023","01092023","","2";
"805004","28","1","29","4","27122022","30122022","","2";
"805004","28","2","29","4","01072023","01092023","","2";
"805004","29","1","29","4","27122022","30122022","","2";
"805004","29","2","29","4","01072023","01092023","","2";
"805004","30","1","20","4","23122022","02012023","","2";
"805004","30","2","20","4","03022023","","","2";
"805004","30","3","20","4","13022023","17022023","","2";
"805004","30","4","20","4","06042023","","","2";
"805004","30","5","20","4","01072023","01092023","","2";
"805004","30","6","20","4","26102023","27102023","","2";
"805004","31","1","20","4","23122022","02012023","","2";
