"876413","1","13","25","","","","","","0","","0435","","","1";
"876413","1","14","21","","","","","","1","","0436","","","1";
"876413","1","15","1","","","","","","2","","0438","","","1";
"876413","1","16","26","","","","","","2","","0439","","","1";
"876413","1","17","7","","","","","","2","","0440","","","1";
"876413","1","18","5","","","","","","3","","0441","","","1";
"876413","1","19","8","","","","","","3","","0442","","","1";
"876413","1","20","6","","","","","","4","","0443","","","1";
"876413","1","21","10","","","","","","6","","0446","","","1";
"876413","1","22","14","","","","","","6","","0447","","","1";
"876413","1","23","11","","","","","","6","","0448","","","1";
"876413","1","24","24","","","","","","6","","0449","","","1";
"876413","1","25","9","","","","","","7","","0450","","","1";
"876413","1","26","12","","","","","","8","","0451","","","1";
"876413","1","27","13","","","","","","9","0452","","","","1";
"876413","2","1","20","","","","","","15","0529","","","","1";
"876413","2","2","19","","","","","","15","","0527","","","1";
"876413","2","3","18","","","","","","14","","0525","","","1";
"876413","2","4","17","","","","","","","<","<","<","<","1";
"876413","2","5","27","","","","","","14","","0524","","","1";
"876413","2","6","3","","","","","","13","","0523","","","1";
"876413","2","7","16","","","","","","12","","0520","","","1";
"876413","2","8","2","","","","","","12","","0519","","","1";
"876413","2","9","15","","","","","","11","","0517","","","1";
"876413","2","10","23","","","","","","10","","0515","","","1";
"876413","2","11","22","","","","","","10","","0514","","","1";
"876413","2","12","4","","","","","","","<","<","<","<","1";
"876413","2","13","25","","","","","","9","","0512","","","1";
"876413","2","14","21","","","","","","8","","0510","","","1";
"876413","2","15","1","","","","","","7","","0508","","","1";
"876413","2","16","26","","","","","","7","","0507","","","1";
"876413","2","17","7","","","","","","7","","0506","","","1";
"876413","2","18","5","","","","","","6","","0505","","","1";
"876413","2","19","8","","","","","","6","","0503","","","1";
"876413","2","20","6","","","","","","5","","0502","","","1";
"876413","2","21","10","","","","","","3","","0459","","","1";
"876413","2","22","14","","","","","","3","","0458","","","1";
"876413","2","23","11","","","","","","3","","0457","","","1";
"876413","2","24","24","","","","","","3","","0456","","","1";
"876413","2","25","9","","","","","","2","","0455","","","1";
"876413","2","26","12","","","","","","1","","0454","","","1";
"876413","2","27","13","","","","","","0","","0453","","","1";
"876413","3","1","20","","","","","","0","","0502","","","1";
"876413","3","2","19","","","","","","0","","0503","","","1";
"876413","3","3","18","","","","","","1","","0505","","","1";
"876413","3","4","17","","","","","","1","","0506","","","1";
"876413","3","5","27","","","","","","1","","0507","","","1";
"876413","3","6","3","","","","","","2","","0509","","","1";
"876413","3","7","16","","","","","","3","","0511","","","1";
"876413","3","8","2","","","","","","3","","0512","","","1";
"876413","3","9","15","","","","","","4","","0513","","","1";
"876413","3","10","23","","","","","","5","","0515","","","1";
"876413","3","11","22","","","","","","5","","0516","","","1";
"876413","3","12","4","","","","","","","<","<","<","<","1";
"876413","3","13","25","","","","","","6","","0518","","","1";
"876413","3","14","21","","","","","","7","","0519","","","1";
"876413","3","15","1","","","","","","8","","0521","","","1";
"876413","3","16","26","","","","","","8","","0522","","","1";
"876413","3","17","7","","","","","","8","","0523","","","1";
"876413","3","18","5","","","","","","9","","0524","","","1";
"876413","3","19","8","","","","","","9","","0525","","","1";
"876413","3","20","6","","","","","","10","","0527","","","1";
"876413","3","21","10","","","","","","12","","0530","","","1";
"876413","3","22","14","","","","","","12","","0531","","","1";
"876413","3","23","11","","","","","","12","","0532","","","1";
"876413","3","24","24","","","","","","12","","0533","","","1";
"876413","3","25","9","","","","","","13","","0535","","","1";
"876413","3","26","12","","","","","","14","","0536","","","1";
"876413","3","27","13","","","","","","15","0537","","","","1";
"876413","4","1","20","","","","","","15","0620","","","","1";
"876413","4","2","19","","","","","","15","","0618","","","1";
"876413","4","3","18","","","","","","14","","0616","","","1";
"876413","4","4","17","","","","","","","<","<","<","<","1";
"876413","4","5","27","","","","","","14","","0615","","","1";
"876413","4","6","3","","","","","","13","","0614","","","1";
"876413","4","7","16","","","","","","12","","0611","","","1";
"876413","4","8","2","","","","","","12","","0610","","","1";
"876413","4","9","15","","","","","","11","","0608","","","1";
"876413","4","10","23","","","","","","10","","0606","","","1";
"876413","4","11","22","","","","","","10","","0605","","","1";
"876413","4","12","4","","","","","","","<","<","<","<","1";
"876413","4","13","25","","","","","","9","","0603","","","1";
"876413","4","14","21","","","","","","8","","0601","","","1";
"876413","4","15","1","","","","","","7","","0559","","","1";
"876413","4","16","26","","","","","","7","","0558","","","1";
"876413","4","17","7","","","","","","7","","0557","","","1";
"876413","4","18","5","","","","","","6","","0556","","","1";
"876413","4","19","8","","","","","","6","","0554","","","1";
"876413","4","20","6","","","","","","5","","0553","","","1";
"876413","4","21","10","","","","","","3","","0549","","","1";
"876413","4","22","14","","","","","","3","","0548","","","1";
"876413","4","23","11","","","","","","3","","0547","","","1";
"876413","4","24","24","","","","","","3","","0546","","","1";
"876413","4","25","9","","","","","","2","","0545","","","1";
"876413","4","26","12","","","","","","1","","0544","","","1";
"876413","4","27","13","","","","","","0","","0543","","","1";
"876413","5","1","20","","","","","","0","","0542","","","1";
"876413","5","2","19","","","","","","0","","0543","","","1";
"876413","5","3","18","","","","","","1","","0545","","","1";
"876413","5","4","17","","","","","","1","","0546","","","1";
"876413","5","5","27","","","","","","1","","0547","","","1";
"876413","5","6","3","","","","","","2","","0549","","","1";
"876413","5","7","16","","","","","","3","","0551","","","1";
"876413","5","8","2","","","","","","3","","0552","","","1";
"876413","5","9","15","","","","","","4","","0553","","","1";
"876413","5","10","23","","","","","","5","","0555","","","1";
"876413","5","11","22","","","","","","5","","0556","","","1";
"876413","5","12","4","","","","","","","<","<","<","<","1";
"876413","5","13","25","","","","","","6","","0558","","","1";
"876413","5","14","21","","","","","","7","","0559","","","1";
"876413","5","15","1","","","","","","8","","0601","","","1";
"876413","5","16","26","","","","","","8","","0602","","","1";
"876413","5","17","7","","","","","","8","","0603","","","1";
"876413","5","18","5","","","","","","9","","0604","","","1";
"876413","5","19","8","","","","","","9","","0605","","","1";
"876413","5","20","6","","","","","","10","","0607","","","1";
"876413","5","21","10","","","","","","12","","0610","","","1";
"876413","5","22","14","","","","","","12","","0611","","","1";
"876413","5","23","11","","","","","","12","","0612","","","1";
"876413","5","24","24","","","","","","12","","0613","","","1";
"876413","5","25","9","","","","","","13","","0615","","","1";
"876413","5","26","12","","","","","","14","","0616","","","1";
"876413","5","27","13","","","","","","15","0617","","","","1";
