"876415","1","1","6","","","","","","0","","0532","","","1";
"876415","1","2","15","","","","","","","<","<","<","<","1";
"876415","1","3","8","","","","","","1","","0534","","","1";
"876415","1","4","7","","","","","","1","","0535","","","1";
"876415","1","5","21","","","","","","","<","<","<","<","1";
"876415","1","6","14","","","","","","2","","0536","","","1";
"876415","1","7","9","","","","","","2","","0538","","","1";
"876415","1","8","4","","","","","","2","","0540","","","1";
"876415","1","9","19","","","","","","2","","0541","","","1";
"876415","1","10","3","","","","","","2","","0542","","","1";
"876415","1","11","2","","","","","","3","","0544","","","1";
"876415","1","12","1","","","","","","3","","0546","","","1";
"876415","1","13","18","","","","","","4","","0547","","","1";
"876415","1","14","17","","","","","","4","","0548","","","1";
"876415","1","15","16","","","","","","4","","0549","","","1";
"876415","1","16","5","","","","","","7","","0553","","","1";
"876415","1","17","20","","","","","","8","","0554","","","1";
"876415","1","18","10","","","","","","","<","<","<","<","1";
"876415","1","19","11","","","","","","8","","0555","","","1";
"876415","1","20","12","","","","","","9","","0557","","","1";
"876415","1","21","13","","","","","","9","0559","","","","1";
"876415","2","1","6","","","","","","9","0513","","","","1";
"876415","2","2","15","","","","","","","<","<","<","<","1";
"876415","2","3","8","","","","","","8","","0510","","","1";
"876415","2","4","7","","","","","","8","","0509","","","1";
"876415","2","5","21","","","","","","","<","<","<","<","1";
"876415","2","6","14","","","","","","","<","<","<","<","1";
"876415","2","7","9","","","","","","7","","0507","","","1";
"876415","2","8","4","","","","","","7","","0506","","","1";
"876415","2","9","19","","","","","","7","","0505","","","1";
"876415","2","10","3","","","","","","7","","0504","","","1";
"876415","2","11","2","","","","","","6","","0502","","","1";
"876415","2","12","1","","","","","","6","","0500","","","1";
"876415","2","13","18","","","","","","5","","0459","","","1";
"876415","2","14","17","","","","","","5","","0458","","","1";
"876415","2","15","16","","","","","","5","","0457","","","1";
"876415","2","16","5","","","","","","2","","0454","","","1";
"876415","2","17","20","","","","","","1","","0452","","","1";
"876415","2","18","10","","","","","","1","","0451","","","1";
"876415","2","19","11","","","","","","1","","0450","","","1";
"876415","2","20","12","","","","","","0","","0448","","","1";
"876415","2","21","13","","","","","","0","","0447","","","1";
"876415","3","1","6","","","","","","0","","0637","","","1";
"876415","3","2","15","","","","","","","<","<","<","<","1";
"876415","3","3","8","","","","","","1","","0639","","","1";
"876415","3","4","7","","","","","","1","","0640","","","1";
"876415","3","5","21","","","","","","","<","<","<","<","1";
"876415","3","6","14","","","","","","2","","0641","","","1";
"876415","3","7","9","","","","","","2","","0643","","","1";
"876415","3","8","4","","","","","","2","","0645","","","1";
"876415","3","9","19","","","","","","2","","0646","","","1";
"876415","3","10","3","","","","","","2","","0647","","","1";
"876415","3","11","2","","","","","","3","","0649","","","1";
"876415","3","12","1","","","","","","3","","0651","","","1";
"876415","3","13","18","","","","","","4","","0652","","","1";
"876415","3","14","17","","","","","","4","","0653","","","1";
"876415","3","15","16","","","","","","4","","0654","","","1";
"876415","3","16","5","","","","","","7","","0658","","","1";
"876415","3","17","20","","","","","","8","","0700","","","1";
"876415","3","18","10","","","","","","","<","<","<","<","1";
"876415","3","19","11","","","","","","8","","0701","","","1";
"876415","3","20","12","","","","","","9","","0703","","","1";
"876415","3","21","13","","","","","","9","0705","","","","1";
"876415","4","1","6","","","","","","9","0630","","","","1";
"876415","4","2","15","","","","","","","<","<","<","<","1";
"876415","4","3","8","","","","","","8","","0627","","","1";
"876415","4","4","7","","","","","","8","","0626","","","1";
"876415","4","5","21","","","","","","","<","<","<","<","1";
"876415","4","6","14","","","","","","","<","<","<","<","1";
"876415","4","7","9","","","","","","7","","0624","","","1";
"876415","4","8","4","","","","","","7","","0623","","","1";
"876415","4","9","19","","","","","","7","","0622","","","1";
"876415","4","10","3","","","","","","7","","0621","","","1";
"876415","4","11","2","","","","","","6","","0619","","","1";
"876415","4","12","1","","","","","","6","","0617","","","1";
"876415","4","13","18","","","","","","5","","0615","","","1";
"876415","4","14","17","","","","","","5","","0614","","","1";
"876415","4","15","16","","","","","","5","","0613","","","1";
"876415","4","16","5","","","","","","2","","0609","","","1";
"876415","4","17","20","","","","","","1","","0607","","","1";
"876415","4","18","10","","","","","","1","","0606","","","1";
"876415","4","19","11","","","","","","1","","0605","","","1";
"876415","4","20","12","","","","","","0","","0603","","","1";
"876415","4","21","13","","","","","","0","","0602","","","1";
"876415","5","1","6","","","","","","0","","0712","","","1";
"876415","5","2","15","","","","","","","<","<","<","<","1";
"876415","5","3","8","","","","","","1","","0714","","","1";
"876415","5","4","7","","","","","","1","","0715","","","1";
"876415","5","5","21","","","","","","","<","<","<","<","1";
"876415","5","6","14","","","","","","2","","0716","","","1";
"876415","5","7","9","","","","","","2","","0718","","","1";
"876415","5","8","4","","","","","","2","","0720","","","1";
"876415","5","9","19","","","","","","2","","0721","","","1";
"876415","5","10","3","","","","","","2","","0722","","","1";
"876415","5","11","2","","","","","","3","","0724","","","1";
"876415","5","12","1","","","","","","3","","0726","","","1";
"876415","5","13","18","","","","","","4","","0728","","","1";
"876415","5","14","17","","","","","","4","","0729","","","1";
"876415","5","15","16","","","","","","4","","0730","","","1";
"876415","5","16","5","","","","","","7","","0734","","","1";
"876415","5","17","20","","","","","","8","","0736","","","1";
"876415","5","18","10","","","","","","","<","<","<","<","1";
"876415","5","19","11","","","","","","8","","0737","","","1";
"876415","5","20","12","","","","","","9","","0739","","","1";
"876415","5","21","13","","","","","","9","0741","","","","1";
"876415","6","1","6","","","","","","9","0730","","","","1";
"876415","6","2","15","","","","","","","<","<","<","<","1";
"876415","6","3","8","","","","","","8","","0727","","","1";
"876415","6","4","7","","","","","","8","","0726","","","1";
"876415","6","5","21","","","","","","","<","<","<","<","1";
"876415","6","6","14","","","","","","","<","<","<","<","1";
"876415","6","7","9","","","","","","7","","0724","","","1";
"876415","6","8","4","","","","","","7","","0723","","","1";
"876415","6","9","19","","","","","","7","","0722","","","1";
"876415","6","10","3","","","","","","7","","0721","","","1";
"876415","6","11","2","","","","","","6","","0719","","","1";
"876415","6","12","1","","","","","","6","","0717","","","1";
"876415","6","13","18","","","","","","5","","0715","","","1";
"876415","6","14","17","","","","","","5","","0714","","","1";
"876415","6","15","16","","","","","","5","","0713","","","1";
"876415","6","16","5","","","","","","2","","0709","","","1";
"876415","6","17","20","","","","","","1","","0707","","","1";
"876415","6","18","10","","","","","","1","","0706","","","1";
"876415","6","19","11","","","","","","1","","0705","","","1";
"876415","6","20","12","","","","","","0","","0703","","","1";
"876415","6","21","13","","","","","","0","","0702","","","1";
"876415","7","3","8","","","","","","0","","0735","","","1";
"876415","7","4","7","","","","","","0","","0736","","","1";
"876415","7","5","21","","","","","","0","","0737","","","1";
"876415","7","6","14","","","","","","1","","0739","","","1";
"876415","7","7","9","","","","","","1","","0741","","","1";
"876415","7","8","4","","","","","","1","","0743","","","1";
