"400621","3","1","2","","","","","","","","","","1";
"400621","7","1","2","","","","","","","","","","1";
"400621","9","1","2","","","","","","","","","","1";
"400621","15","1","2","","","","","","","","","","1";
"400621","19","1","2","","","","","","","","","","1";
"400621","23","1","2","","","","","","","","","","1";
"400621","31","1","2","","","","","","","","","","1";
"400621","4","1","2","","","","","","","","","","1";
"400621","8","1","2","","","","","","","","","","1";
"400621","12","1","2","","","","","","","","","","1";
"400621","18","1","2","","","","","","","","","","1";
"400621","22","1","2","","","","","","","","","","1";
"400621","26","1","2","","","","","","","","","","1";
"400621","34","1","2","","","","","","","","","","1";
"400631","1","1","2","","","","","","","","","","1";
"400631","3","1","2","","","","","","","","","","1";
"400631","5","1","2","","","","","","","","","","1";
"400631","7","1","2","","","","","","","","","","1";
"400631","9","1","2","","","","","","","","","","1";
"400631","11","1","2","","","","","","","","","","1";
"400631","13","1","2","","","","","","","","","","1";
"400631","15","1","2","","","","","","","","","","1";
"400631","17","1","2","","","","","","","","","","1";
"400631","19","1","2","","","","","","","","","","1";
"400631","21","1","2","","","","","","","","","","1";
"400631","23","1","2","","","","","","","","","","1";
"400631","25","1","2","","","","","","","","","","1";
"400631","27","1","2","","","","","","","","","","1";
"400631","29","1","2","","","","","","","","","","1";
"400631","31","1","2","","","","","","","","","","1";
"400631","33","1","2","","","","","","","","","","1";
"400631","35","1","2","","","","","","","","","","1";
"400631","37","1","2","","","","","","","","","","1";
"400631","39","1","2","","","","","","","","","","1";
"400631","41","1","2","","","","","","","","","","1";
"400631","43","1","2","","","","","","","","","","1";
"400631","45","1","2","","","","","","","","","","1";
"400631","47","1","2","","","","","","","","","","1";
"400631","49","1","2","","","","","","","","","","1";
"400631","101","5","6","2","","","","","","","","","1";
"400631","103","5","6","2","","","","","","","","","1";
"400631","105","5","6","2","","","","","","","","","1";
"400631","107","5","6","2","","","","","","","","","1";
"400631","109","6","2","","","","","","","","","","1";
"400631","111","5","2","","","","","","","","","","1";
"400631","2","1","2","","","","","","","","","","1";
"400631","4","1","2","","","","","","","","","","1";
"400631","6","1","2","","","","","","","","","","1";
"400631","8","1","2","","","","","","","","","","1";
"400631","10","1","2","","","","","","","","","","1";
"400631","12","1","2","","","","","","","","","","1";
"400631","14","1","2","","","","","","","","","","1";
"400631","16","1","2","","","","","","","","","","1";
"400631","18","1","2","","","","","","","","","","1";
"400631","20","1","2","","","","","","","","","","1";
"400631","22","1","2","","","","","","","","","","1";
"400631","24","1","2","","","","","","","","","","1";
"400631","26","1","2","","","","","","","","","","1";
"400631","28","1","2","","","","","","","","","","1";
"400631","30","1","2","","","","","","","","","","1";
"400631","32","1","2","","","","","","","","","","1";
"400631","34","1","2","","","","","","","","","","1";
"400631","36","1","2","","","","","","","","","","1";
"400631","38","1","2","","","","","","","","","","1";
"400631","40","1","2","","","","","","","","","","1";
"400631","42","1","2","","","","","","","","","","1";
"400631","44","1","2","","","","","","","","","","1";
"400631","46","1","2","","","","","","","","","","1";
"400631","48","1","2","","","","","","","","","","1";
"400631","50","1","2","","","","","","","","","","1";
"400631","52","1","2","","","","","","","","","","1";
"400631","102","5","6","2","","","","","","","","","1";
"400631","104","5","6","2","","","","","","","","","1";
"400631","106","5","6","2","","","","","","","","","1";
"400631","108","6","2","","","","","","","","","","1";
"400631","110","5","6","2","","","","","","","","","1";
"400631","112","5","2","","","","","","","","","","1";
"400632","1","1","2","","","","","","","","","","1";
"400632","3","1","2","","","","","","","","","","1";
"400632","5","1","2","","","","","","","","","","1";
"400632","7","7","2","8","","","","","","","","","1";
