"876402","13","1","10","4","01072023","01092023","","1";
"876402","13","2","10","4","23122023","31122023","","1";
"876402","14","1","10","4","01072023","01092023","","1";
"876402","14","2","10","4","23122023","31122023","","1";
"876402","15","1","14","4","01072023","01092023","","1";
"876402","15","2","14","4","26102023","27102023","","1";
"876402","15","3","14","4","23122023","31122023","","1";
"876402","16","1","14","4","01072023","01092023","","1";
"876402","16","2","14","4","26102023","27102023","","1";
"876402","16","3","14","4","23122023","31122023","","1";
"876402","19","1","10","4","01072023","01092023","","1";
"876402","19","2","10","4","23122023","31122023","","1";
"876402","20","1","p","","","","spoj 20 pokraèuje dále jako linka 415 spoj 7 do zastávky Šumbark, toèna Petøvaldská","1";
"876402","20","2","14","4","01072023","01092023","","1";
"876402","20","3","14","4","26102023","27102023","","1";
"876402","20","4","14","4","23122023","31122023","","1";
"876402","21","1","20","1","01072023","01092023","","1";
"876402","21","2","20","1","23122023","31122023","","1";
"876402","22","1","10","4","01072023","01092023","","1";
"876402","22","2","10","4","23122023","31122023","","1";
"876402","23","1","20","1","01072023","01092023","","1";
"876402","23","2","20","1","23122023","31122023","","1";
"876402","24","1","20","1","01072023","01092023","","1";
"876402","24","2","20","1","23122023","31122023","","1";
"876402","25","1","10","4","01072023","01092023","","1";
"876402","25","2","10","4","23122023","31122023","","1";
"876402","27","1","10","4","01072023","01092023","","1";
"876402","27","2","10","4","23122023","31122023","","1";
"876402","29","1","20","1","01072023","01092023","","1";
"876402","29","2","20","1","23122023","31122023","","1";
"876402","36","1","10","4","01072023","01092023","","1";
"876402","36","2","10","4","23122023","31122023","","1";
"876402","37","1","10","4","01072023","01092023","","1";
"876402","37","2","10","4","23122023","31122023","","1";
"876402","39","1","20","1","01072023","01092023","","1";
"876402","39","2","20","1","23122023","31122023","","1";
"876402","40","1","10","4","01072023","01092023","","1";
"876402","40","2","10","4","23122023","31122023","","1";
"876402","41","1","10","4","01072023","01092023","","1";
"876402","41","2","10","4","23122023","31122023","","1";
"876402","43","1","10","4","01072023","01092023","","1";
"876402","43","2","10","4","23122023","31122023","","1";
"876402","44","1","10","4","01072023","01092023","","1";
"876402","44","2","10","4","23122023","31122023","","1";
"876402","45","1","20","1","01072023","01092023","","1";
"876402","45","2","20","1","23122023","31122023","","1";
"876402","46","1","20","1","01072023","01092023","","1";
"876402","46","2","20","1","23122023","31122023","","1";
"876402","47","1","10","4","01072023","01092023","","1";
"876402","47","2","10","4","23122023","31122023","","1";
"876402","51","1","20","1","01072023","01092023","","1";
"876402","51","2","20","1","23122023","31122023","","1";
"876402","53","1","10","4","01072023","01092023","","1";
"876402","53","2","10","4","23122023","31122023","","1";
"876402","54","1","10","4","01072023","01092023","","1";
"876402","54","2","10","4","23122023","31122023","","1";
"876402","55","1","20","1","01072023","01092023","","1";
"876402","55","2","20","1","23122023","31122023","","1";
"876402","56","1","20","1","01072023","01092023","","1";
"876402","56","2","20","1","23122023","31122023","","1";
"876402","57","1","10","4","01072023","01092023","","1";
"876402","57","2","10","4","23122023","31122023","","1";
"876402","59","1","10","4","01072023","01092023","","1";
"876402","59","2","10","4","23122023","31122023","","1";
"876402","60","1","10","4","01072023","01092023","","1";
"876402","60","2","10","4","23122023","31122023","","1";
"876402","61","1","20","1","01072023","01092023","","1";
"876402","61","2","20","1","23122023","31122023","","1";
"876402","62","1","20","1","01072023","01092023","","1";
"876402","62","2","20","1","23122023","31122023","","1";
"876402","66","1","10","4","01072023","01092023","","1";
"876402","66","2","10","4","23122023","31122023","","1";
"876402","67","1","10","4","01072023","01092023","","1";
"876402","67","2","10","4","23122023","31122023","","1";
"876402","69","1","20","1","01072023","01092023","","1";
"876402","69","2","20","1","23122023","31122023","","1";
"876402","70","1","20","1","01072023","01092023","","1";
"876402","70","2","20","1","23122023","31122023","","1";
"876402","73","1","20","1","01072023","01092023","","1";
"876402","73","2","20","1","23122023","31122023","","1";
"876402","75","1","10","4","01072023","01092023","","1";
"876402","75","2","10","4","23122023","31122023","","1";
"876402","79","1","10","4","01072023","01092023","","1";
"876402","79","2","10","4","23122023","31122023","","1";
"876402","81","1","20","1","01072023","01092023","","1";
"876402","81","2","20","1","23122023","31122023","","1";
"876402","83","1","20","1","01072023","01092023","","1";
"876402","83","2","20","1","23122023","31122023","","1";
"876402","85","1","10","4","01072023","01092023","","1";
"876402","85","2","10","4","23122023","31122023","","1";
"876402","86","1","10","4","01072023","01092023","","1";
"876402","86","2","10","4","23122023","31122023","","1";
"876402","87","1","10","4","01072023","01092023","","1";
"876402","87","2","10","4","23122023","31122023","","1";
"876402","89","1","20","1","01072023","01092023","","1";
"876402","89","2","20","1","23122023","31122023","","1";
"876402","93","1","10","4","01072023","01092023","","1";
"876402","93","2","10","4","23122023","31122023","","1";
"876402","95","1","20","1","01072023","01092023","","1";
"876402","95","2","20","1","23122023","31122023","","1";
"876402","105","1","10","4","01072023","01092023","","1";
"876402","105","2","10","4","23122023","31122023","","1";
"876402","107","1","10","4","01072023","01092023","","1";
"876402","107","2","10","4","23122023","31122023","","1";
"876402","109","1","20","1","01072023","01092023","","1";
"876402","109","2","20","1","23122023","31122023","","1";
"876402","201","1","33","4","25122023","","","1";
"876402","202","1","33","4","25122023","","","1";
"876402","203","1","33","4","25122023","","","1";
"876402","204","1","33","4","25122023","","","1";
"876402","205","1","33","4","25122023","","","1";
"876402","206","1","33","4","25122023","","","1";
"876402","207","1","33","4","25122023","","","1";
"876402","208","1","33","4","25122023","","","1";
"876402","209","1","33","4","25122023","","","1";
"876402","210","1","33","4","25122023","","","1";
"876402","231","1","32","4","24122023","","","1";
"876402","231","2","32","4","31122023","","","1";
"876402","232","1","32","4","24122023","","","1";
"876402","232","2","32","4","31122023","","","1";
"876402","235","1","32","4","24122023","","","1";
"876402","235","2","32","4","31122023","","","1";
"876402","236","1","32","4","24122023","","","1";
"876402","236","2","32","4","31122023","","","1";
"876402","237","1","32","4","24122023","","","1";
"876402","237","2","32","4","31122023","","","1";
"876402","238","1","32","4","24122023","","","1";
"876402","238","2","32","4","31122023","","","1";
"876402","239","1","32","4","24122023","","","1";
"876402","239","2","32","4","31122023","","","1";
"876402","240","1","32","4","24122023","","","1";
"876402","240","2","32","4","31122023","","","1";
"876402","241","1","32","4","24122023","","","1";
"876402","241","2","32","4","31122023","","","1";
"876402","242","1","32","4","24122023","","","1";
"876402","242","2","32","4","31122023","","","1";
